id_new;IdCase;msgFlow;concept:name;msgInstanceId;msgType;org:group;time:timestamp;eventType
6969;case_288;Offer;Check Travel Offer;Offer_480;send;TravelAgency;2021-06-16 12:56:02.506000+02:00;
7070;case_291;Offer;Make Travel Offer;Offer_485;send;TravelAgency;2021-06-16 12:56:03.248000+02:00;
7070;case_291;Offer;Check Travel Offer;Offer_485;send;TravelAgency;2021-06-16 12:56:03.248000+02:00;
7070;case_291;Offer;Make Travel Offer;Offer_485;send;TravelAgency;2021-06-16 12:56:07.776000+02:00;
7070;case_291;Offer;Check Travel Offer;Offer_485;send;TravelAgency;2021-06-16 12:56:07.776000+02:00;
7070;case_291;Offer;Make Travel Offer;Offer_485;send;TravelAgency;2021-06-16 12:56:17.172000+02:00;
7070;case_291;Offer;Check Travel Offer;Offer_485;send;TravelAgency;2021-06-16 12:56:17.172000+02:00;
7070;case_291;Travel;Book Received;Travel_486;receive;TravelAgency;2021-06-16 12:56:28.474000+02:00;notification
7070;case_291;Offer;Make Travel Offer;Offer_485;send;TravelAgency;2021-06-16 12:56:37.221000+02:00;
7070;case_291;Offer;Check Travel Offer;Offer_485;send;TravelAgency;2021-06-16 12:56:37.221000+02:00;
7070;case_291;Payment;Payment Received;Payment_487;receive;TravelAgency;2021-06-16 12:56:43.867000+02:00;notification
7070;case_291;Confirmation;Confirm Booking;Confirmation_488;send;TravelAgency;2021-06-16 12:56:44.257000+02:00;
7070;case_291;Confirmation;Booking Confirmed;Confirmation_488;send;TravelAgency;2021-06-16 12:56:44.257000+02:00;
7070;case_291;Ticket;Order Ticket;Ticket_489;send;TravelAgency;2021-06-16 12:56:47.673000+02:00;
7070;case_291;Ticket;Ticket Received;Ticket_489;send;TravelAgency;2021-06-16 12:56:47.673000+02:00;
7171;case_294;Offer;Make Travel Offer;Offer_490;send;TravelAgency;2021-06-16 12:56:56.925000+02:00;
7171;case_294;Offer;Check Travel Offer;Offer_490;send;TravelAgency;2021-06-16 12:56:56.925000+02:00;
7171;case_294;Offer;Make Travel Offer;Offer_490;send;TravelAgency;2021-06-16 12:57:18.887000+02:00;
7171;case_294;Offer;Check Travel Offer;Offer_490;send;TravelAgency;2021-06-16 12:57:18.887000+02:00;
7171;case_294;Offer;Make Travel Offer;Offer_490;send;TravelAgency;2021-06-16 12:57:22.410000+02:00;
7171;case_294;Offer;Check Travel Offer;Offer_490;send;TravelAgency;2021-06-16 12:57:22.410000+02:00;
7171;case_294;Offer;Make Travel Offer;Offer_490;send;TravelAgency;2021-06-16 12:57:44.123000+02:00;
7171;case_294;Offer;Check Travel Offer;Offer_490;send;TravelAgency;2021-06-16 12:57:44.123000+02:00;
7171;case_294;Travel;Book Received;Travel_491;receive;TravelAgency;2021-06-16 12:58:00.281000+02:00;notification
7171;case_294;Offer;Make Travel Offer;Offer_490;send;TravelAgency;2021-06-16 12:58:08.139000+02:00;
7171;case_294;Offer;Check Travel Offer;Offer_490;send;TravelAgency;2021-06-16 12:58:08.139000+02:00;
7171;case_294;Payment;Payment Received;Payment_492;receive;TravelAgency;2021-06-16 12:58:13.574000+02:00;notification
7171;case_294;Confirmation;Confirm Booking;Confirmation_493;send;TravelAgency;2021-06-16 12:58:22.521000+02:00;
7171;case_294;Confirmation;Booking Confirmed;Confirmation_493;send;TravelAgency;2021-06-16 12:58:22.521000+02:00;
7171;case_294;Offer;Make Travel Offer;Offer_490;send;TravelAgency;2021-06-16 12:58:28.882000+02:00;
7171;case_294;Offer;Check Travel Offer;Offer_490;send;TravelAgency;2021-06-16 12:58:28.882000+02:00;
7171;case_294;Ticket;Order Ticket;Ticket_494;send;TravelAgency;2021-06-16 12:58:31.359000+02:00;
7171;case_294;Ticket;Ticket Received;Ticket_494;send;TravelAgency;2021-06-16 12:58:31.359000+02:00;
7171;case_294;Offer;Make Travel Offer;Offer_490;send;TravelAgency;2021-06-16 12:58:44.435000+02:00;
7171;case_294;Offer;Check Travel Offer;Offer_490;send;TravelAgency;2021-06-16 12:58:44.435000+02:00;
7272;case_297;Offer;Make Travel Offer;Offer_495;send;TravelAgency;2021-06-16 12:58:58.947000+02:00;
7272;case_297;Offer;Check Travel Offer;Offer_495;send;TravelAgency;2021-06-16 12:58:58.947000+02:00;
7272;case_297;Offer;Make Travel Offer;Offer_495;send;TravelAgency;2021-06-16 12:59:08.723000+02:00;
7272;case_297;Offer;Check Travel Offer;Offer_495;send;TravelAgency;2021-06-16 12:59:08.723000+02:00;
7272;case_297;Offer;Make Travel Offer;Offer_495;send;TravelAgency;2021-06-16 12:59:15.691000+02:00;
7272;case_297;Offer;Check Travel Offer;Offer_495;send;TravelAgency;2021-06-16 12:59:15.691000+02:00;
7272;case_297;Travel;Book Received;Travel_496;receive;TravelAgency;2021-06-16 12:59:30.606000+02:00;notification
7272;case_297;Offer;Make Travel Offer;Offer_495;send;TravelAgency;2021-06-16 12:59:33.289000+02:00;
7272;case_297;Offer;Check Travel Offer;Offer_495;send;TravelAgency;2021-06-16 12:59:33.289000+02:00;
7272;case_297;Payment;Payment Received;Payment_497;receive;TravelAgency;2021-06-16 12:59:37.887000+02:00;notification
7272;case_297;Offer;Make Travel Offer;Offer_495;send;TravelAgency;2021-06-16 12:59:45.682000+02:00;
7272;case_297;Offer;Check Travel Offer;Offer_495;send;TravelAgency;2021-06-16 12:59:45.682000+02:00;
7272;case_297;Confirmation;Confirm Booking;Confirmation_498;send;TravelAgency;2021-06-16 12:59:49.020000+02:00;
7272;case_297;Confirmation;Booking Confirmed;Confirmation_498;send;TravelAgency;2021-06-16 12:59:49.020000+02:00;
7272;case_297;Ticket;Order Ticket;Ticket_499;send;TravelAgency;2021-06-16 12:59:50.351000+02:00;
7272;case_297;Ticket;Ticket Received;Ticket_499;send;TravelAgency;2021-06-16 12:59:50.351000+02:00;
7373;case_3;Offer;Make Travel Offer;Offer_5;send;TravelAgency;2021-06-16 10:57:43.682000+02:00;
7373;case_3;Offer;Check Travel Offer;Offer_5;send;TravelAgency;2021-06-16 10:57:43.682000+02:00;
7373;case_3;Offer;Make Travel Offer;Offer_5;send;TravelAgency;2021-06-16 10:57:46.900000+02:00;
7373;case_3;Offer;Check Travel Offer;Offer_5;send;TravelAgency;2021-06-16 10:57:46.900000+02:00;
7373;case_3;Offer;Make Travel Offer;Offer_5;send;TravelAgency;2021-06-16 10:58:01.185000+02:00;
7373;case_3;Offer;Check Travel Offer;Offer_5;send;TravelAgency;2021-06-16 10:58:01.185000+02:00;
7373;case_3;Offer;Make Travel Offer;Offer_5;send;TravelAgency;2021-06-16 10:58:03.233000+02:00;
7373;case_3;Offer;Check Travel Offer;Offer_5;send;TravelAgency;2021-06-16 10:58:03.233000+02:00;
7373;case_3;Offer;Make Travel Offer;Offer_5;send;TravelAgency;2021-06-16 10:58:13.367000+02:00;
7373;case_3;Offer;Check Travel Offer;Offer_5;send;TravelAgency;2021-06-16 10:58:13.367000+02:00;
7373;case_3;Offer;Make Travel Offer;Offer_5;send;TravelAgency;2021-06-16 10:58:31.756000+02:00;
7373;case_3;Offer;Check Travel Offer;Offer_5;send;TravelAgency;2021-06-16 10:58:31.756000+02:00;
7373;case_3;Travel;Book Received;Travel_6;receive;TravelAgency;2021-06-16 10:58:48.806000+02:00;notification
7373;case_3;Offer;Make Travel Offer;Offer_5;send;TravelAgency;2021-06-16 10:58:55.160000+02:00;
7373;case_3;Offer;Check Travel Offer;Offer_5;send;TravelAgency;2021-06-16 10:58:55.160000+02:00;
7373;case_3;Payment;Payment Received;Payment_7;receive;TravelAgency;2021-06-16 10:59:00.312000+02:00;notification
7373;case_3;Confirmation;Confirm Booking;Confirmation_8;send;TravelAgency;2021-06-16 10:59:02.701000+02:00;
7373;case_3;Confirmation;Booking Confirmed;Confirmation_8;send;TravelAgency;2021-06-16 10:59:02.701000+02:00;
7373;case_3;Ticket;Order Ticket;Ticket_9;send;TravelAgency;2021-06-16 10:59:13.172000+02:00;
7373;case_3;Ticket;Ticket Received;Ticket_9;send;TravelAgency;2021-06-16 10:59:13.172000+02:00;
7474;case_30;Offer;Make Travel Offer;Offer_50;send;TravelAgency;2021-06-16 11:08:02.653000+02:00;
7474;case_30;Offer;Check Travel Offer;Offer_50;send;TravelAgency;2021-06-16 11:08:02.653000+02:00;
7474;case_30;Offer;Make Travel Offer;Offer_50;send;TravelAgency;2021-06-16 11:08:11.849000+02:00;
7474;case_30;Offer;Check Travel Offer;Offer_50;send;TravelAgency;2021-06-16 11:08:11.849000+02:00;
7474;case_30;Travel;Book Received;Travel_51;receive;TravelAgency;2021-06-16 11:08:22.567000+02:00;notification
7474;case_30;Offer;Make Travel Offer;Offer_50;send;TravelAgency;2021-06-16 11:08:29.129000+02:00;
7474;case_30;Offer;Check Travel Offer;Offer_50;send;TravelAgency;2021-06-16 11:08:29.129000+02:00;
7474;case_30;Payment;Payment Received;Payment_52;receive;TravelAgency;2021-06-16 11:08:31.470000+02:00;notification
7474;case_30;Confirmation;Confirm Booking;Confirmation_53;send;TravelAgency;2021-06-16 11:08:34.268000+02:00;
7474;case_30;Confirmation;Booking Confirmed;Confirmation_53;send;TravelAgency;2021-06-16 11:08:34.268000+02:00;
7474;case_30;Ticket;Order Ticket;Ticket_54;send;TravelAgency;2021-06-16 11:08:38.728000+02:00;
7474;case_30;Ticket;Ticket Received;Ticket_54;send;TravelAgency;2021-06-16 11:08:38.728000+02:00;
7575;case_33;Offer;Make Travel Offer;Offer_55;send;TravelAgency;2021-06-16 11:08:52.907000+02:00;
7575;case_33;Offer;Check Travel Offer;Offer_55;send;TravelAgency;2021-06-16 11:08:52.907000+02:00;
7575;case_33;Offer;Make Travel Offer;Offer_55;send;TravelAgency;2021-06-16 11:09:08.204000+02:00;
7575;case_33;Offer;Check Travel Offer;Offer_55;send;TravelAgency;2021-06-16 11:09:08.204000+02:00;
7575;case_33;Offer;Make Travel Offer;Offer_55;send;TravelAgency;2021-06-16 11:09:17.915000+02:00;
7575;case_33;Offer;Check Travel Offer;Offer_55;send;TravelAgency;2021-06-16 11:09:17.915000+02:00;
7575;case_33;Travel;Book Received;Travel_56;receive;TravelAgency;2021-06-16 11:09:28.670000+02:00;notification
7575;case_33;Payment;Payment Received;Payment_57;receive;TravelAgency;2021-06-16 11:09:38.083000+02:00;notification
7575;case_33;Offer;Make Travel Offer;Offer_55;send;TravelAgency;2021-06-16 11:09:43.218000+02:00;
7575;case_33;Offer;Check Travel Offer;Offer_55;send;TravelAgency;2021-06-16 11:09:43.218000+02:00;
7575;case_33;Confirmation;Confirm Booking;Confirmation_58;send;TravelAgency;2021-06-16 11:09:46.688000+02:00;
7575;case_33;Confirmation;Booking Confirmed;Confirmation_58;send;TravelAgency;2021-06-16 11:09:46.688000+02:00;
7575;case_33;Ticket;Order Ticket;Ticket_59;send;TravelAgency;2021-06-16 11:09:49.817000+02:00;
7575;case_33;Ticket;Ticket Received;Ticket_59;send;TravelAgency;2021-06-16 11:09:49.817000+02:00;
7676;case_36;Offer;Make Travel Offer;Offer_60;send;TravelAgency;2021-06-16 11:09:53.924000+02:00;
7676;case_36;Offer;Check Travel Offer;Offer_60;send;TravelAgency;2021-06-16 11:09:53.924000+02:00;
7676;case_36;Offer;Make Travel Offer;Offer_60;send;TravelAgency;2021-06-16 11:10:08.538000+02:00;
7676;case_36;Offer;Check Travel Offer;Offer_60;send;TravelAgency;2021-06-16 11:10:08.538000+02:00;
7676;case_36;Travel;Book Received;Travel_61;receive;TravelAgency;2021-06-16 11:10:14.180000+02:00;notification
7676;case_36;Offer;Make Travel Offer;Offer_60;send;TravelAgency;2021-06-16 11:10:31.066000+02:00;
7676;case_36;Offer;Check Travel Offer;Offer_60;send;TravelAgency;2021-06-16 11:10:31.066000+02:00;
7676;case_36;Payment;Payment Received;Payment_62;receive;TravelAgency;2021-06-16 11:10:35.366000+02:00;notification
7676;case_36;Confirmation;Confirm Booking;Confirmation_63;send;TravelAgency;2021-06-16 11:10:41.322000+02:00;
7676;case_36;Confirmation;Booking Confirmed;Confirmation_63;send;TravelAgency;2021-06-16 11:10:41.322000+02:00;
7676;case_36;Ticket;Order Ticket;Ticket_64;send;TravelAgency;2021-06-16 11:10:45.925000+02:00;
7676;case_36;Ticket;Ticket Received;Ticket_64;send;TravelAgency;2021-06-16 11:10:45.925000+02:00;
7777;case_39;Offer;Make Travel Offer;Offer_65;send;TravelAgency;2021-06-16 11:11:02.887000+02:00;
7777;case_39;Offer;Check Travel Offer;Offer_65;send;TravelAgency;2021-06-16 11:11:02.887000+02:00;
7777;case_39;Travel;Book Received;Travel_66;receive;TravelAgency;2021-06-16 11:11:16.924000+02:00;notification
7777;case_39;Payment;Payment Received;Payment_67;receive;TravelAgency;2021-06-16 11:11:28.824000+02:00;notification
7777;case_39;Confirmation;Confirm Booking;Confirmation_68;send;TravelAgency;2021-06-16 11:11:38.103000+02:00;
7777;case_39;Confirmation;Booking Confirmed;Confirmation_68;send;TravelAgency;2021-06-16 11:11:38.103000+02:00;
7777;case_39;Ticket;Order Ticket;Ticket_69;send;TravelAgency;2021-06-16 11:11:42.057000+02:00;
7777;case_39;Ticket;Ticket Received;Ticket_69;send;TravelAgency;2021-06-16 11:11:42.057000+02:00;
7878;case_42;Offer;Make Travel Offer;Offer_70;send;TravelAgency;2021-06-16 11:12:03.840000+02:00;
7878;case_42;Offer;Check Travel Offer;Offer_70;send;TravelAgency;2021-06-16 11:12:03.840000+02:00;
7878;case_42;Offer;Make Travel Offer;Offer_70;send;TravelAgency;2021-06-16 11:12:05.799000+02:00;
7878;case_42;Offer;Check Travel Offer;Offer_70;send;TravelAgency;2021-06-16 11:12:05.799000+02:00;
7878;case_42;Offer;Make Travel Offer;Offer_70;send;TravelAgency;2021-06-16 11:12:16.261000+02:00;
7878;case_42;Offer;Check Travel Offer;Offer_70;send;TravelAgency;2021-06-16 11:12:16.261000+02:00;
7878;case_42;Travel;Book Received;Travel_71;receive;TravelAgency;2021-06-16 11:12:30.835000+02:00;notification
7878;case_42;Payment;Payment Received;Payment_72;receive;TravelAgency;2021-06-16 11:12:36.257000+02:00;notification
7878;case_42;Confirmation;Confirm Booking;Confirmation_73;send;TravelAgency;2021-06-16 11:12:38.682000+02:00;
7878;case_42;Confirmation;Booking Confirmed;Confirmation_73;send;TravelAgency;2021-06-16 11:12:38.682000+02:00;
7878;case_42;Offer;Make Travel Offer;Offer_70;send;TravelAgency;2021-06-16 11:12:46.456000+02:00;
7878;case_42;Offer;Check Travel Offer;Offer_70;send;TravelAgency;2021-06-16 11:12:46.456000+02:00;
7878;case_42;Ticket;Order Ticket;Ticket_74;send;TravelAgency;2021-06-16 11:12:55.422000+02:00;
7878;case_42;Ticket;Ticket Received;Ticket_74;send;TravelAgency;2021-06-16 11:12:55.422000+02:00;
7979;case_45;Offer;Make Travel Offer;Offer_75;send;TravelAgency;2021-06-16 11:13:08.761000+02:00;
7979;case_45;Offer;Check Travel Offer;Offer_75;send;TravelAgency;2021-06-16 11:13:08.761000+02:00;
7979;case_45;Offer;Make Travel Offer;Offer_75;send;TravelAgency;2021-06-16 11:13:17.024000+02:00;
7979;case_45;Offer;Check Travel Offer;Offer_75;send;TravelAgency;2021-06-16 11:13:17.024000+02:00;
7979;case_45;Offer;Make Travel Offer;Offer_75;send;TravelAgency;2021-06-16 11:13:33.974000+02:00;
7979;case_45;Offer;Check Travel Offer;Offer_75;send;TravelAgency;2021-06-16 11:13:33.974000+02:00;
7979;case_45;Offer;Make Travel Offer;Offer_75;send;TravelAgency;2021-06-16 11:13:39.258000+02:00;
7979;case_45;Offer;Check Travel Offer;Offer_75;send;TravelAgency;2021-06-16 11:13:39.258000+02:00;
7979;case_45;Travel;Book Received;Travel_76;receive;TravelAgency;2021-06-16 11:13:58.964000+02:00;notification
7979;case_45;Offer;Make Travel Offer;Offer_75;send;TravelAgency;2021-06-16 11:14:07.519000+02:00;
7979;case_45;Offer;Check Travel Offer;Offer_75;send;TravelAgency;2021-06-16 11:14:07.519000+02:00;
7979;case_45;Payment;Payment Received;Payment_77;receive;TravelAgency;2021-06-16 11:14:11.344000+02:00;notification
7979;case_45;Confirmation;Confirm Booking;Confirmation_78;send;TravelAgency;2021-06-16 11:14:15.927000+02:00;
7979;case_45;Confirmation;Booking Confirmed;Confirmation_78;send;TravelAgency;2021-06-16 11:14:15.927000+02:00;
7979;case_45;Ticket;Order Ticket;Ticket_79;send;TravelAgency;2021-06-16 11:14:17.991000+02:00;
7979;case_45;Ticket;Ticket Received;Ticket_79;send;TravelAgency;2021-06-16 11:14:17.991000+02:00;
8080;case_48;Offer;Make Travel Offer;Offer_80;send;TravelAgency;2021-06-16 11:14:29.036000+02:00;
8080;case_48;Offer;Check Travel Offer;Offer_80;send;TravelAgency;2021-06-16 11:14:29.036000+02:00;
8080;case_48;Offer;Make Travel Offer;Offer_80;send;TravelAgency;2021-06-16 11:14:55.190000+02:00;
8080;case_48;Offer;Check Travel Offer;Offer_80;send;TravelAgency;2021-06-16 11:14:55.190000+02:00;
8080;case_48;Travel;Book Received;Travel_81;receive;TravelAgency;2021-06-16 11:15:02.482000+02:00;notification
8080;case_48;Offer;Make Travel Offer;Offer_80;send;TravelAgency;2021-06-16 11:15:07.604000+02:00;
8080;case_48;Offer;Check Travel Offer;Offer_80;send;TravelAgency;2021-06-16 11:15:07.604000+02:00;
8080;case_48;Payment;Payment Received;Payment_82;receive;TravelAgency;2021-06-16 11:15:15.266000+02:00;notification
8080;case_48;Confirmation;Confirm Booking;Confirmation_83;send;TravelAgency;2021-06-16 11:15:23.365000+02:00;
8080;case_48;Confirmation;Booking Confirmed;Confirmation_83;send;TravelAgency;2021-06-16 11:15:23.365000+02:00;
8080;case_48;Offer;Make Travel Offer;Offer_80;send;TravelAgency;2021-06-16 11:15:24.681000+02:00;
8080;case_48;Offer;Check Travel Offer;Offer_80;send;TravelAgency;2021-06-16 11:15:24.681000+02:00;
8080;case_48;Ticket;Order Ticket;Ticket_84;send;TravelAgency;2021-06-16 11:15:26.298000+02:00;
8080;case_48;Ticket;Ticket Received;Ticket_84;send;TravelAgency;2021-06-16 11:15:26.298000+02:00;
8181;case_51;Offer;Make Travel Offer;Offer_85;send;TravelAgency;2021-06-16 11:15:37.241000+02:00;
8181;case_51;Offer;Check Travel Offer;Offer_85;send;TravelAgency;2021-06-16 11:15:37.241000+02:00;
8181;case_51;Offer;Make Travel Offer;Offer_85;send;TravelAgency;2021-06-16 11:15:49.376000+02:00;
8181;case_51;Offer;Check Travel Offer;Offer_85;send;TravelAgency;2021-06-16 11:15:49.376000+02:00;
8181;case_51;Travel;Book Received;Travel_86;receive;TravelAgency;2021-06-16 11:16:02.879000+02:00;notification
8181;case_51;Offer;Make Travel Offer;Offer_85;send;TravelAgency;2021-06-16 11:16:09.599000+02:00;
8181;case_51;Offer;Check Travel Offer;Offer_85;send;TravelAgency;2021-06-16 11:16:09.599000+02:00;
8181;case_51;Payment;Payment Received;Payment_87;receive;TravelAgency;2021-06-16 11:16:13.598000+02:00;notification
8181;case_51;Confirmation;Confirm Booking;Confirmation_88;send;TravelAgency;2021-06-16 11:16:16.929000+02:00;
8181;case_51;Confirmation;Booking Confirmed;Confirmation_88;send;TravelAgency;2021-06-16 11:16:16.929000+02:00;
8181;case_51;Ticket;Order Ticket;Ticket_89;send;TravelAgency;2021-06-16 11:16:22.879000+02:00;
8181;case_51;Ticket;Ticket Received;Ticket_89;send;TravelAgency;2021-06-16 11:16:22.879000+02:00;
8282;case_54;Offer;Make Travel Offer;Offer_90;send;TravelAgency;2021-06-16 11:16:34.937000+02:00;
8282;case_54;Offer;Check Travel Offer;Offer_90;send;TravelAgency;2021-06-16 11:16:34.937000+02:00;
8282;case_54;Offer;Make Travel Offer;Offer_90;send;TravelAgency;2021-06-16 11:16:46.141000+02:00;
8282;case_54;Offer;Check Travel Offer;Offer_90;send;TravelAgency;2021-06-16 11:16:46.141000+02:00;
8282;case_54;Travel;Book Received;Travel_91;receive;TravelAgency;2021-06-16 11:16:58.910000+02:00;notification
8282;case_54;Payment;Payment Received;Payment_92;receive;TravelAgency;2021-06-16 11:17:00.778000+02:00;notification
8282;case_54;Confirmation;Confirm Booking;Confirmation_93;send;TravelAgency;2021-06-16 11:17:05.524000+02:00;
8282;case_54;Confirmation;Booking Confirmed;Confirmation_93;send;TravelAgency;2021-06-16 11:17:05.524000+02:00;
8282;case_54;Ticket;Order Ticket;Ticket_94;send;TravelAgency;2021-06-16 11:17:08.103000+02:00;
8282;case_54;Ticket;Ticket Received;Ticket_94;send;TravelAgency;2021-06-16 11:17:08.103000+02:00;
8282;case_54;Offer;Make Travel Offer;Offer_90;send;TravelAgency;2021-06-16 11:17:13.037000+02:00;
8282;case_54;Offer;Check Travel Offer;Offer_90;send;TravelAgency;2021-06-16 11:17:13.037000+02:00;
8383;case_57;Offer;Make Travel Offer;Offer_95;send;TravelAgency;2021-06-16 11:17:19.497000+02:00;
8383;case_57;Offer;Check Travel Offer;Offer_95;send;TravelAgency;2021-06-16 11:17:19.497000+02:00;
8383;case_57;Offer;Make Travel Offer;Offer_95;send;TravelAgency;2021-06-16 11:17:25.465000+02:00;
8383;case_57;Offer;Check Travel Offer;Offer_95;send;TravelAgency;2021-06-16 11:17:25.465000+02:00;
8383;case_57;Offer;Make Travel Offer;Offer_95;send;TravelAgency;2021-06-16 11:17:31.846000+02:00;
8383;case_57;Offer;Check Travel Offer;Offer_95;send;TravelAgency;2021-06-16 11:17:31.846000+02:00;
8383;case_57;Offer;Make Travel Offer;Offer_95;send;TravelAgency;2021-06-16 11:17:47.776000+02:00;
8383;case_57;Offer;Check Travel Offer;Offer_95;send;TravelAgency;2021-06-16 11:17:47.776000+02:00;
8383;case_57;Travel;Book Received;Travel_96;receive;TravelAgency;2021-06-16 11:17:51.244000+02:00;notification
8383;case_57;Offer;Make Travel Offer;Offer_95;send;TravelAgency;2021-06-16 11:18:02.867000+02:00;
8383;case_57;Offer;Check Travel Offer;Offer_95;send;TravelAgency;2021-06-16 11:18:02.867000+02:00;
8383;case_57;Offer;Make Travel Offer;Offer_95;send;TravelAgency;2021-06-16 11:18:15.834000+02:00;
8383;case_57;Offer;Check Travel Offer;Offer_95;send;TravelAgency;2021-06-16 11:18:15.834000+02:00;
8383;case_57;Payment;Payment Received;Payment_97;receive;TravelAgency;2021-06-16 11:18:25.093000+02:00;notification
8383;case_57;Confirmation;Confirm Booking;Confirmation_98;send;TravelAgency;2021-06-16 11:18:31.446000+02:00;
8383;case_57;Confirmation;Booking Confirmed;Confirmation_98;send;TravelAgency;2021-06-16 11:18:31.446000+02:00;
8383;case_57;Offer;Make Travel Offer;Offer_95;send;TravelAgency;2021-06-16 11:18:37.437000+02:00;
8383;case_57;Offer;Check Travel Offer;Offer_95;send;TravelAgency;2021-06-16 11:18:37.437000+02:00;
8383;case_57;Ticket;Order Ticket;Ticket_99;send;TravelAgency;2021-06-16 11:18:40.330000+02:00;
8383;case_57;Ticket;Ticket Received;Ticket_99;send;TravelAgency;2021-06-16 11:18:40.330000+02:00;
8484;case_6;Offer;Make Travel Offer;Offer_10;send;TravelAgency;2021-06-16 10:59:31.151000+02:00;
8484;case_6;Offer;Check Travel Offer;Offer_10;send;TravelAgency;2021-06-16 10:59:31.151000+02:00;
8484;case_6;Travel;Book Received;Travel_11;receive;TravelAgency;2021-06-16 10:59:51.241000+02:00;notification
8484;case_6;Payment;Payment Received;Payment_12;receive;TravelAgency;2021-06-16 10:59:52.902000+02:00;notification
8484;case_6;Confirmation;Confirm Booking;Confirmation_13;send;TravelAgency;2021-06-16 11:00:02.109000+02:00;
8484;case_6;Confirmation;Booking Confirmed;Confirmation_13;send;TravelAgency;2021-06-16 11:00:02.109000+02:00;
8484;case_6;Offer;Make Travel Offer;Offer_10;send;TravelAgency;2021-06-16 11:00:06.218000+02:00;
8484;case_6;Offer;Check Travel Offer;Offer_10;send;TravelAgency;2021-06-16 11:00:06.218000+02:00;
8484;case_6;Ticket;Order Ticket;Ticket_14;send;TravelAgency;2021-06-16 11:00:12.061000+02:00;
8484;case_6;Ticket;Ticket Received;Ticket_14;send;TravelAgency;2021-06-16 11:00:12.061000+02:00;
8585;case_60;Offer;Make Travel Offer;Offer_100;send;TravelAgency;2021-06-16 11:18:50.785000+02:00;
8585;case_60;Offer;Check Travel Offer;Offer_100;send;TravelAgency;2021-06-16 11:18:50.785000+02:00;
8585;case_60;Offer;Make Travel Offer;Offer_100;send;TravelAgency;2021-06-16 11:18:56.958000+02:00;
8585;case_60;Offer;Check Travel Offer;Offer_100;send;TravelAgency;2021-06-16 11:18:56.958000+02:00;
8585;case_60;Travel;Book Received;Travel_101;receive;TravelAgency;2021-06-16 11:19:04.814000+02:00;notification
8585;case_60;Offer;Make Travel Offer;Offer_100;send;TravelAgency;2021-06-16 11:19:13.742000+02:00;
8585;case_60;Offer;Check Travel Offer;Offer_100;send;TravelAgency;2021-06-16 11:19:13.742000+02:00;
8585;case_60;Offer;Make Travel Offer;Offer_100;send;TravelAgency;2021-06-16 11:19:20.544000+02:00;
8585;case_60;Offer;Check Travel Offer;Offer_100;send;TravelAgency;2021-06-16 11:19:20.544000+02:00;
8585;case_60;Payment;Payment Received;Payment_102;receive;TravelAgency;2021-06-16 11:19:27.518000+02:00;notification
8585;case_60;Confirmation;Confirm Booking;Confirmation_103;send;TravelAgency;2021-06-16 11:19:28.120000+02:00;
8585;case_60;Confirmation;Booking Confirmed;Confirmation_103;send;TravelAgency;2021-06-16 11:19:28.120000+02:00;
8585;case_60;Ticket;Order Ticket;Ticket_104;send;TravelAgency;2021-06-16 11:19:31.687000+02:00;
8585;case_60;Ticket;Ticket Received;Ticket_104;send;TravelAgency;2021-06-16 11:19:31.687000+02:00;
8686;case_63;Offer;Make Travel Offer;Offer_105;send;TravelAgency;2021-06-16 11:19:48.415000+02:00;
8686;case_63;Offer;Check Travel Offer;Offer_105;send;TravelAgency;2021-06-16 11:19:48.415000+02:00;
8686;case_63;Offer;Make Travel Offer;Offer_105;send;TravelAgency;2021-06-16 11:19:54.403000+02:00;
8686;case_63;Offer;Check Travel Offer;Offer_105;send;TravelAgency;2021-06-16 11:19:54.403000+02:00;
8686;case_63;Travel;Book Received;Travel_106;receive;TravelAgency;2021-06-16 11:20:06.661000+02:00;notification
8686;case_63;Offer;Make Travel Offer;Offer_105;send;TravelAgency;2021-06-16 11:20:15.359000+02:00;
8686;case_63;Offer;Check Travel Offer;Offer_105;send;TravelAgency;2021-06-16 11:20:15.359000+02:00;
8686;case_63;Payment;Payment Received;Payment_107;receive;TravelAgency;2021-06-16 11:20:30.926000+02:00;notification
8686;case_63;Offer;Make Travel Offer;Offer_105;send;TravelAgency;2021-06-16 11:20:33.423000+02:00;
8686;case_63;Offer;Check Travel Offer;Offer_105;send;TravelAgency;2021-06-16 11:20:33.423000+02:00;
8686;case_63;Offer;Make Travel Offer;Offer_105;send;TravelAgency;2021-06-16 11:20:47.644000+02:00;
8686;case_63;Offer;Check Travel Offer;Offer_105;send;TravelAgency;2021-06-16 11:20:47.644000+02:00;
8686;case_63;Confirmation;Confirm Booking;Confirmation_108;send;TravelAgency;2021-06-16 11:20:50.198000+02:00;
8686;case_63;Confirmation;Booking Confirmed;Confirmation_108;send;TravelAgency;2021-06-16 11:20:50.198000+02:00;
8686;case_63;Ticket;Order Ticket;Ticket_109;send;TravelAgency;2021-06-16 11:20:56.760000+02:00;
8686;case_63;Ticket;Ticket Received;Ticket_109;send;TravelAgency;2021-06-16 11:20:56.760000+02:00;
8787;case_66;Offer;Make Travel Offer;Offer_110;send;TravelAgency;2021-06-16 11:21:06.991000+02:00;
8787;case_66;Offer;Check Travel Offer;Offer_110;send;TravelAgency;2021-06-16 11:21:06.991000+02:00;
