id_new;IdCase;time:timestamp;msgInstanceId;msgType;org:group;concept:name;eventType;msgFlow
3030;case_206;2021-06-16 16:46:19.570000+02:00;;;Zoo;Send request to billing department;;
3030;case_206;2021-06-16 16:46:22.107000+02:00;;;Zoo;Wait for payment;;
3030;case_206;2021-06-16 16:46:22.114000+02:00;request_204;send;Zoo;Send payment request;;request
3030;case_206;2021-06-16 16:46:31.815000+02:00;account_205;receive;Zoo;Payment confirmed;notification;account
3030;case_206;2021-06-16 16:46:40.347000+02:00;card_207;send;Zoo;Deliver Zooclub card;;card
3030;case_206;2021-06-16 16:46:40.347000+02:00;card_207;send;Zoo;Card received?;;card
3131;case_210;2021-06-16 16:46:56.850000+02:00;info_210;receive;Zoo;Receive visitor information;start;info
3131;case_210;2021-06-16 16:47:08.260000+02:00;;;Zoo;Enter customer data into the system;;
3131;case_210;2021-06-16 16:47:08.637000+02:00;;;Zoo;Send request to billing department;;
3131;case_210;2021-06-16 16:47:16.286000+02:00;;;Zoo;Forward information to making department;;
3131;case_210;2021-06-16 16:47:25.848000+02:00;request_208;send;Zoo;Send payment request;;request
3131;case_210;2021-06-16 16:47:28.831000+02:00;;;Zoo;Mail ZooClub magazine;;
3131;case_210;2021-06-16 16:47:44.521000+02:00;;;Zoo;Wait for payment;;
3131;case_210;2021-06-16 16:47:54.850000+02:00;account_209;receive;Zoo;Payment confirmed;notification;account
3131;case_210;2021-06-16 16:47:56.850000+02:00;card_211;send;Zoo;Deliver Zooclub card;;card
3131;case_210;2021-06-16 16:47:56.850000+02:00;card_211;send;Zoo;Card received?;;card
3232;case_214;2021-06-16 16:48:17.274000+02:00;info_214;receive;Zoo;Receive visitor information;start;info
3232;case_214;2021-06-16 16:48:18.130000+02:00;;;Zoo;Enter customer data into the system;;
3232;case_214;2021-06-16 16:48:23.136000+02:00;;;Zoo;Forward information to making department;;
3232;case_214;2021-06-16 16:48:34.033000+02:00;;;Zoo;Mail ZooClub magazine;;
3232;case_214;2021-06-16 16:48:34.085000+02:00;;;Zoo;Send request to billing department;;
3232;case_214;2021-06-16 16:48:36.895000+02:00;request_212;send;Zoo;Send payment request;;request
3232;case_214;2021-06-16 16:48:42.220000+02:00;;;Zoo;Wait for payment;;
3232;case_214;2021-06-16 16:49:01.772000+02:00;account_213;receive;Zoo;Payment confirmed;notification;account
3232;case_214;2021-06-16 16:49:03.873000+02:00;card_215;send;Zoo;Deliver Zooclub card;;card
3232;case_214;2021-06-16 16:49:03.873000+02:00;card_215;send;Zoo;Card received?;;card
3333;case_218;2021-06-16 16:49:36.946000+02:00;info_218;receive;Zoo;Receive visitor information;start;info
3333;case_218;2021-06-16 16:49:37.412000+02:00;;;Zoo;Enter customer data into the system;;
3333;case_218;2021-06-16 16:49:38.107000+02:00;;;Zoo;Send request to billing department;;
3333;case_218;2021-06-16 16:49:49.244000+02:00;;;Zoo;Forward information to making department;;
3333;case_218;2021-06-16 16:50:01.613000+02:00;;;Zoo;Wait for payment;;
3333;case_218;2021-06-16 16:50:06.982000+02:00;request_216;send;Zoo;Send payment request;;request
3333;case_218;2021-06-16 16:50:20.536000+02:00;;;Zoo;Mail ZooClub magazine;;
3333;case_218;2021-06-16 16:50:28.937000+02:00;account_217;receive;Zoo;Payment confirmed;notification;account
3333;case_218;2021-06-16 16:50:31.811000+02:00;card_219;send;Zoo;Deliver Zooclub card;;card
3333;case_218;2021-06-16 16:50:31.811000+02:00;card_219;send;Zoo;Card received?;;card
3434;case_22;2021-06-16 15:50:54.062000+02:00;info_22;receive;Zoo;Receive visitor information;start;info
3434;case_22;2021-06-16 15:50:57.080000+02:00;;;Zoo;Enter customer data into the system;;
3434;case_22;2021-06-16 15:51:04.741000+02:00;;;Zoo;Send request to billing department;;
3434;case_22;2021-06-16 15:51:17.624000+02:00;;;Zoo;Forward information to making department;;
3434;case_22;2021-06-16 15:51:19.536000+02:00;;;Zoo;Mail ZooClub magazine;;
3434;case_22;2021-06-16 15:51:21.836000+02:00;request_20;send;Zoo;Send payment request;;request
3434;case_22;2021-06-16 15:51:24.552000+02:00;;;Zoo;Wait for payment;;
3434;case_22;2021-06-16 15:51:41.982000+02:00;account_21;receive;Zoo;Payment confirmed;notification;account
3434;case_22;2021-06-16 15:51:44.552000+02:00;card_23;send;Zoo;Deliver Zooclub card;;card
3434;case_22;2021-06-16 15:51:44.552000+02:00;card_23;send;Zoo;Card received?;;card
3535;case_222;2021-06-16 16:50:53.072000+02:00;info_222;receive;Zoo;Receive visitor information;start;info
3535;case_222;2021-06-16 16:51:03.913000+02:00;;;Zoo;Enter customer data into the system;;
3535;case_222;2021-06-16 16:51:05.399000+02:00;;;Zoo;Forward information to making department;;
3535;case_222;2021-06-16 16:51:07.779000+02:00;;;Zoo;Send request to billing department;;
3535;case_222;2021-06-16 16:51:13.274000+02:00;;;Zoo;Mail ZooClub magazine;;
3535;case_222;2021-06-16 16:51:16.646000+02:00;request_220;send;Zoo;Send payment request;;request
3535;case_222;2021-06-16 16:51:21.686000+02:00;;;Zoo;Wait for payment;;
3535;case_222;2021-06-16 16:51:34.001000+02:00;account_221;receive;Zoo;Payment confirmed;notification;account
3535;case_222;2021-06-16 16:51:35.734000+02:00;card_223;send;Zoo;Deliver Zooclub card;;card
3535;case_222;2021-06-16 16:51:35.734000+02:00;card_223;send;Zoo;Card received?;;card
3636;case_226;2021-06-16 16:51:55.088000+02:00;info_226;receive;Zoo;Receive visitor information;start;info
3636;case_226;2021-06-16 16:51:58.071000+02:00;;;Zoo;Enter customer data into the system;;
3636;case_226;2021-06-16 16:52:04.246000+02:00;;;Zoo;Forward information to making department;;
3636;case_226;2021-06-16 16:52:16.472000+02:00;;;Zoo;Mail ZooClub magazine;;
3636;case_226;2021-06-16 16:52:16.908000+02:00;;;Zoo;Send request to billing department;;
3636;case_226;2021-06-16 16:52:23.279000+02:00;request_224;send;Zoo;Send payment request;;request
3636;case_226;2021-06-16 16:52:24.052000+02:00;;;Zoo;Wait for payment;;
3636;case_226;2021-06-16 16:52:42.426000+02:00;account_225;receive;Zoo;Payment confirmed;notification;account
3636;case_226;2021-06-16 16:52:44.809000+02:00;card_227;send;Zoo;Deliver Zooclub card;;card
3636;case_226;2021-06-16 16:52:44.809000+02:00;card_227;send;Zoo;Card received?;;card
3737;case_230;2021-06-16 16:53:08.453000+02:00;info_230;receive;Zoo;Receive visitor information;start;info
3737;case_230;2021-06-16 16:53:16.933000+02:00;;;Zoo;Enter customer data into the system;;
3737;case_230;2021-06-16 16:53:20.228000+02:00;;;Zoo;Forward information to making department;;
3737;case_230;2021-06-16 16:53:24.695000+02:00;;;Zoo;Send request to billing department;;
3737;case_230;2021-06-16 16:53:28.800000+02:00;;;Zoo;Mail ZooClub magazine;;
3737;case_230;2021-06-16 16:53:35.800000+02:00;;;Zoo;Wait for payment;;
3737;case_230;2021-06-16 16:53:36.671000+02:00;request_228;send;Zoo;Send payment request;;request
3737;case_230;2021-06-16 16:53:50.318000+02:00;account_229;receive;Zoo;Payment confirmed;notification;account
3737;case_230;2021-06-16 16:53:51.247000+02:00;card_231;send;Zoo;Deliver Zooclub card;;card
3737;case_230;2021-06-16 16:53:51.247000+02:00;card_231;send;Zoo;Card received?;;card
3838;case_234;2021-06-16 16:54:14.537000+02:00;info_234;receive;Zoo;Receive visitor information;start;info
3838;case_234;2021-06-16 16:54:17.013000+02:00;;;Zoo;Enter customer data into the system;;
3838;case_234;2021-06-16 16:54:19.022000+02:00;;;Zoo;Forward information to making department;;
3838;case_234;2021-06-16 16:54:21.935000+02:00;;;Zoo;Send request to billing department;;
3838;case_234;2021-06-16 16:54:25.667000+02:00;;;Zoo;Mail ZooClub magazine;;
3838;case_234;2021-06-16 16:54:28.561000+02:00;;;Zoo;Wait for payment;;
3838;case_234;2021-06-16 16:54:35.141000+02:00;request_232;send;Zoo;Send payment request;;request
3838;case_234;2021-06-16 16:54:43.143000+02:00;account_233;receive;Zoo;Payment confirmed;notification;account
3838;case_234;2021-06-16 16:54:44.437000+02:00;card_235;send;Zoo;Deliver Zooclub card;;card
3838;case_234;2021-06-16 16:54:44.437000+02:00;card_235;send;Zoo;Card received?;;card
3939;case_238;2021-06-16 16:55:07.298000+02:00;info_238;receive;Zoo;Receive visitor information;start;info
3939;case_238;2021-06-16 16:55:20.971000+02:00;;;Zoo;Enter customer data into the system;;
3939;case_238;2021-06-16 16:55:22.566000+02:00;;;Zoo;Send request to billing department;;
3939;case_238;2021-06-16 16:55:36.899000+02:00;;;Zoo;Wait for payment;;
3939;case_238;2021-06-16 16:55:41.064000+02:00;;;Zoo;Forward information to making department;;
3939;case_238;2021-06-16 16:55:49.213000+02:00;request_236;send;Zoo;Send payment request;;request
3939;case_238;2021-06-16 16:56:08.771000+02:00;;;Zoo;Mail ZooClub magazine;;
3939;case_238;2021-06-16 16:56:17.310000+02:00;account_237;receive;Zoo;Payment confirmed;notification;account
3939;case_238;2021-06-16 16:56:22.156000+02:00;card_239;send;Zoo;Deliver Zooclub card;;card
3939;case_238;2021-06-16 16:56:22.156000+02:00;card_239;send;Zoo;Card received?;;card
4040;case_242;2021-06-16 16:56:51.113000+02:00;info_242;receive;Zoo;Receive visitor information;start;info
4040;case_242;2021-06-16 16:56:55.034000+02:00;;;Zoo;Enter customer data into the system;;
4040;case_242;2021-06-16 16:57:00.626000+02:00;;;Zoo;Send request to billing department;;
4040;case_242;2021-06-16 16:57:03.517000+02:00;;;Zoo;Forward information to making department;;
4040;case_242;2021-06-16 16:57:04.736000+02:00;;;Zoo;Mail ZooClub magazine;;
4040;case_242;2021-06-16 16:57:05.894000+02:00;;;Zoo;Wait for payment;;
4040;case_242;2021-06-16 16:57:05.904000+02:00;request_240;send;Zoo;Send payment request;;request
4040;case_242;2021-06-16 16:57:17.287000+02:00;account_241;receive;Zoo;Payment confirmed;notification;account
4040;case_242;2021-06-16 16:57:17.826000+02:00;card_243;send;Zoo;Deliver Zooclub card;;card
4040;case_242;2021-06-16 16:57:17.826000+02:00;card_243;send;Zoo;Card received?;;card
4141;case_246;2021-06-16 16:57:46.719000+02:00;info_246;receive;Zoo;Receive visitor information;start;info
4141;case_246;2021-06-16 16:57:46.818000+02:00;;;Zoo;Enter customer data into the system;;
4141;case_246;2021-06-16 16:57:51.288000+02:00;;;Zoo;Send request to billing department;;
4141;case_246;2021-06-16 16:57:59.967000+02:00;;;Zoo;Wait for payment;;
4141;case_246;2021-06-16 16:58:06.207000+02:00;request_244;send;Zoo;Send payment request;;request
4141;case_246;2021-06-16 16:58:15.088000+02:00;;;Zoo;Forward information to making department;;
4141;case_246;2021-06-16 16:58:16.174000+02:00;;;Zoo;Mail ZooClub magazine;;
4141;case_246;2021-06-16 16:58:18.023000+02:00;account_245;receive;Zoo;Payment confirmed;notification;account
4141;case_246;2021-06-16 16:58:22.162000+02:00;card_247;send;Zoo;Deliver Zooclub card;;card
4141;case_246;2021-06-16 16:58:22.162000+02:00;card_247;send;Zoo;Card received?;;card
4242;case_250;2021-06-16 16:58:46.152000+02:00;info_250;receive;Zoo;Receive visitor information;start;info
4242;case_250;2021-06-16 16:58:51.808000+02:00;;;Zoo;Enter customer data into the system;;
4242;case_250;2021-06-16 16:59:04.173000+02:00;;;Zoo;Forward information to making department;;
4242;case_250;2021-06-16 16:59:05.608000+02:00;;;Zoo;Send request to billing department;;
4242;case_250;2021-06-16 16:59:13.140000+02:00;;;Zoo;Mail ZooClub magazine;;
4242;case_250;2021-06-16 16:59:18.317000+02:00;request_248;send;Zoo;Send payment request;;request
4242;case_250;2021-06-16 16:59:18.351000+02:00;;;Zoo;Wait for payment;;
4242;case_250;2021-06-16 16:59:36.557000+02:00;account_249;receive;Zoo;Payment confirmed;notification;account
4242;case_250;2021-06-16 16:59:36.953000+02:00;card_251;send;Zoo;Deliver Zooclub card;;card
4242;case_250;2021-06-16 16:59:36.953000+02:00;card_251;send;Zoo;Card received?;;card
4343;case_254;2021-06-16 17:00:02.958000+02:00;info_254;receive;Zoo;Receive visitor information;start;info
4343;case_254;2021-06-16 17:00:07.464000+02:00;;;Zoo;Enter customer data into the system;;
4343;case_254;2021-06-16 17:00:13.726000+02:00;;;Zoo;Forward information to making department;;
4343;case_254;2021-06-16 17:00:17.720000+02:00;;;Zoo;Send request to billing department;;
4343;case_254;2021-06-16 17:00:24.066000+02:00;;;Zoo;Mail ZooClub magazine;;
4343;case_254;2021-06-16 17:00:25.752000+02:00;request_252;send;Zoo;Send payment request;;request
4343;case_254;2021-06-16 17:00:31.713000+02:00;;;Zoo;Wait for payment;;
4343;case_254;2021-06-16 17:00:40.960000+02:00;account_253;receive;Zoo;Payment confirmed;notification;account
4343;case_254;2021-06-16 17:00:42.481000+02:00;card_255;send;Zoo;Deliver Zooclub card;;card
4343;case_254;2021-06-16 17:00:42.481000+02:00;card_255;send;Zoo;Card received?;;card
4444;case_258;2021-06-16 17:01:06.922000+02:00;info_258;receive;Zoo;Receive visitor information;start;info
4444;case_258;2021-06-16 17:01:10.968000+02:00;;;Zoo;Enter customer data into the system;;
4444;case_258;2021-06-16 17:01:26.380000+02:00;;;Zoo;Send request to billing department;;
4444;case_258;2021-06-16 17:01:41.994000+02:00;;;Zoo;Wait for payment;;
4444;case_258;2021-06-16 17:01:46.387000+02:00;request_256;send;Zoo;Send payment request;;request
4444;case_258;2021-06-16 17:01:54.606000+02:00;;;Zoo;Forward information to making department;;
4444;case_258;2021-06-16 17:01:57.201000+02:00;;;Zoo;Mail ZooClub magazine;;
4444;case_258;2021-06-16 17:02:16.822000+02:00;account_257;receive;Zoo;Payment confirmed;notification;account
4444;case_258;2021-06-16 17:02:19.513000+02:00;card_259;send;Zoo;Deliver Zooclub card;;card
4444;case_258;2021-06-16 17:02:19.513000+02:00;card_259;send;Zoo;Card received?;;card
4545;case_26;2021-06-16 15:52:09.334000+02:00;info_26;receive;Zoo;Receive visitor information;start;info
4545;case_26;2021-06-16 15:52:18.417000+02:00;;;Zoo;Enter customer data into the system;;
4545;case_26;2021-06-16 15:52:21.857000+02:00;;;Zoo;Send request to billing department;;
4545;case_26;2021-06-16 15:52:25.105000+02:00;;;Zoo;Forward information to making department;;
4545;case_26;2021-06-16 15:52:29.908000+02:00;request_24;send;Zoo;Send payment request;;request
4545;case_26;2021-06-16 15:52:34.838000+02:00;;;Zoo;Wait for payment;;
4545;case_26;2021-06-16 15:52:42.635000+02:00;;;Zoo;Mail ZooClub magazine;;
4545;case_26;2021-06-16 15:53:00.071000+02:00;account_25;receive;Zoo;Payment confirmed;notification;account
4545;case_26;2021-06-16 15:53:04.582000+02:00;card_27;send;Zoo;Deliver Zooclub card;;card
4545;case_26;2021-06-16 15:53:04.582000+02:00;card_27;send;Zoo;Card received?;;card
4646;case_262;2021-06-16 17:02:44.976000+02:00;info_262;receive;Zoo;Receive visitor information;start;info
4646;case_262;2021-06-16 17:02:45.602000+02:00;;;Zoo;Enter customer data into the system;;
4646;case_262;2021-06-16 17:02:49.763000+02:00;;;Zoo;Forward information to making department;;
4646;case_262;2021-06-16 17:02:54.323000+02:00;;;Zoo;Mail ZooClub magazine;;
4646;case_262;2021-06-16 17:02:58.748000+02:00;;;Zoo;Send request to billing department;;
4646;case_262;2021-06-16 17:03:06.081000+02:00;;;Zoo;Wait for payment;;
4646;case_262;2021-06-16 17:03:10.375000+02:00;request_260;send;Zoo;Send payment request;;request
4646;case_262;2021-06-16 17:03:27.950000+02:00;account_261;receive;Zoo;Payment confirmed;notification;account
4646;case_262;2021-06-16 17:03:35.731000+02:00;card_263;send;Zoo;Deliver Zooclub card;;card
4646;case_262;2021-06-16 17:03:35.731000+02:00;card_263;send;Zoo;Card received?;;card
4747;case_266;2021-06-16 17:03:52.988000+02:00;info_266;receive;Zoo;Receive visitor information;start;info
4747;case_266;2021-06-16 17:04:00.005000+02:00;;;Zoo;Enter customer data into the system;;
4747;case_266;2021-06-16 17:04:06.621000+02:00;;;Zoo;Forward information to making department;;
4747;case_266;2021-06-16 17:04:13.355000+02:00;;;Zoo;Mail ZooClub magazine;;
4747;case_266;2021-06-16 17:04:13.534000+02:00;;;Zoo;Send request to billing department;;
4747;case_266;2021-06-16 17:04:17.910000+02:00;;;Zoo;Wait for payment;;
4747;case_266;2021-06-16 17:04:18.020000+02:00;request_264;send;Zoo;Send payment request;;request
4747;case_266;2021-06-16 17:04:36.649000+02:00;account_265;receive;Zoo;Payment confirmed;notification;account
4747;case_266;2021-06-16 17:04:38.764000+02:00;card_267;send;Zoo;Deliver Zooclub card;;card
4747;case_266;2021-06-16 17:04:38.764000+02:00;card_267;send;Zoo;Card received?;;card
4848;case_270;2021-06-16 17:05:04.054000+02:00;info_270;receive;Zoo;Receive visitor information;start;info
4848;case_270;2021-06-16 17:05:10.445000+02:00;;;Zoo;Enter customer data into the system;;
4848;case_270;2021-06-16 17:05:15.213000+02:00;;;Zoo;Send request to billing department;;
4848;case_270;2021-06-16 17:05:27.345000+02:00;;;Zoo;Forward information to making department;;
4848;case_270;2021-06-16 17:05:37.399000+02:00;;;Zoo;Mail ZooClub magazine;;
4848;case_270;2021-06-16 17:05:49.031000+02:00;request_268;send;Zoo;Send payment request;;request
4848;case_270;2021-06-16 17:05:53.105000+02:00;;;Zoo;Wait for payment;;
4848;case_270;2021-06-16 17:06:11.444000+02:00;account_269;receive;Zoo;Payment confirmed;notification;account
4848;case_270;2021-06-16 17:06:14.646000+02:00;card_271;send;Zoo;Deliver Zooclub card;;card
4848;case_270;2021-06-16 17:06:14.646000+02:00;card_271;send;Zoo;Card received?;;card
4949;case_274;2021-06-16 17:06:36.466000+02:00;info_274;receive;Zoo;Receive visitor information;start;info
4949;case_274;2021-06-16 17:06:38.913000+02:00;;;Zoo;Enter customer data into the system;;
4949;case_274;2021-06-16 17:06:43.452000+02:00;;;Zoo;Send request to billing department;;
4949;case_274;2021-06-16 17:06:47.598000+02:00;;;Zoo;Forward information to making department;;
4949;case_274;2021-06-16 17:06:47.963000+02:00;;;Zoo;Mail ZooClub magazine;;
4949;case_274;2021-06-16 17:06:52.434000+02:00;;;Zoo;Wait for payment;;
4949;case_274;2021-06-16 17:07:01.982000+02:00;request_272;send;Zoo;Send payment request;;request
4949;case_274;2021-06-16 17:07:11.759000+02:00;account_273;receive;Zoo;Payment confirmed;notification;account
4949;case_274;2021-06-16 17:07:13.069000+02:00;card_275;send;Zoo;Deliver Zooclub card;;card
4949;case_274;2021-06-16 17:07:13.069000+02:00;card_275;send;Zoo;Card received?;;card
5050;case_278;2021-06-16 17:07:34.146000+02:00;info_278;receive;Zoo;Receive visitor information;start;info
5050;case_278;2021-06-16 17:07:38.172000+02:00;;;Zoo;Enter customer data into the system;;
5050;case_278;2021-06-16 17:07:42.946000+02:00;;;Zoo;Forward information to making department;;
5050;case_278;2021-06-16 17:07:54.216000+02:00;;;Zoo;Send request to billing department;;
5050;case_278;2021-06-16 17:07:58.620000+02:00;;;Zoo;Mail ZooClub magazine;;
5050;case_278;2021-06-16 17:07:58.684000+02:00;;;Zoo;Wait for payment;;
5050;case_278;2021-06-16 17:08:02.946000+02:00;request_276;send;Zoo;Send payment request;;request
5050;case_278;2021-06-16 17:08:16.720000+02:00;account_277;receive;Zoo;Payment confirmed;notification;account
5050;case_278;2021-06-16 17:08:22.679000+02:00;card_279;send;Zoo;Deliver Zooclub card;;card
5050;case_278;2021-06-16 17:08:22.679000+02:00;card_279;send;Zoo;Card received?;;card
5151;case_282;2021-06-16 17:08:42.831000+02:00;info_282;receive;Zoo;Receive visitor information;start;info
5151;case_282;2021-06-16 17:08:49.329000+02:00;;;Zoo;Enter customer data into the system;;
5151;case_282;2021-06-16 17:08:54.133000+02:00;;;Zoo;Forward information to making department;;
5151;case_282;2021-06-16 17:08:58.018000+02:00;;;Zoo;Send request to billing department;;
5151;case_282;2021-06-16 17:09:03.068000+02:00;;;Zoo;Mail ZooClub magazine;;
5151;case_282;2021-06-16 17:09:07.393000+02:00;request_280;send;Zoo;Send payment request;;request
5151;case_282;2021-06-16 17:09:28.576000+02:00;;;Zoo;Wait for payment;;
5151;case_282;2021-06-16 17:09:38.916000+02:00;account_281;receive;Zoo;Payment confirmed;notification;account
5151;case_282;2021-06-16 17:09:41.868000+02:00;card_283;send;Zoo;Deliver Zooclub card;;card
5151;case_282;2021-06-16 17:09:41.868000+02:00;card_283;send;Zoo;Card received?;;card
5252;case_286;2021-06-16 17:10:00.712000+02:00;info_286;receive;Zoo;Receive visitor information;start;info
5252;case_286;2021-06-16 17:10:02.536000+02:00;;;Zoo;Enter customer data into the system;;
5252;case_286;2021-06-16 17:10:13.224000+02:00;;;Zoo;Forward information to making department;;
5252;case_286;2021-06-16 17:10:13.935000+02:00;;;Zoo;Send request to billing department;;
5252;case_286;2021-06-16 17:10:27.970000+02:00;;;Zoo;Mail ZooClub magazine;;
5252;case_286;2021-06-16 17:10:28.002000+02:00;;;Zoo;Wait for payment;;
5252;case_286;2021-06-16 17:10:30.840000+02:00;request_284;send;Zoo;Send payment request;;request
5252;case_286;2021-06-16 17:10:45.546000+02:00;account_285;receive;Zoo;Payment confirmed;notification;account
5252;case_286;2021-06-16 17:10:49.165000+02:00;card_287;send;Zoo;Deliver Zooclub card;;card
5252;case_286;2021-06-16 17:10:49.165000+02:00;card_287;send;Zoo;Card received?;;card
5353;case_290;2021-06-16 17:11:06.637000+02:00;info_290;receive;Zoo;Receive visitor information;start;info
5353;case_290;2021-06-16 17:11:09.315000+02:00;;;Zoo;Enter customer data into the system;;
5353;case_290;2021-06-16 17:11:14.791000+02:00;;;Zoo;Send request to billing department;;
5353;case_290;2021-06-16 17:11:18.166000+02:00;;;Zoo;Forward information to making department;;
5353;case_290;2021-06-16 17:11:25.957000+02:00;request_288;send;Zoo;Send payment request;;request
5353;case_290;2021-06-16 17:11:28.568000+02:00;;;Zoo;Mail ZooClub magazine;;
5353;case_290;2021-06-16 17:11:41.317000+02:00;;;Zoo;Wait for payment;;
5353;case_290;2021-06-16 17:11:44.125000+02:00;account_289;receive;Zoo;Payment confirmed;notification;account
5353;case_290;2021-06-16 17:11:46.438000+02:00;card_291;send;Zoo;Deliver Zooclub card;;card
5353;case_290;2021-06-16 17:11:46.438000+02:00;card_291;send;Zoo;Card received?;;card
5454;case_294;2021-06-16 17:12:07.453000+02:00;info_294;receive;Zoo;Receive visitor information;start;info
5454;case_294;2021-06-16 17:12:12.965000+02:00;;;Zoo;Enter customer data into the system;;
5454;case_294;2021-06-16 17:12:19.290000+02:00;;;Zoo;Forward information to making department;;
5454;case_294;2021-06-16 17:12:22.718000+02:00;;;Zoo;Send request to billing department;;
5454;case_294;2021-06-16 17:12:23.584000+02:00;;;Zoo;Mail ZooClub magazine;;
5454;case_294;2021-06-16 17:12:28.757000+02:00;;;Zoo;Wait for payment;;
5454;case_294;2021-06-16 17:12:33.517000+02:00;request_292;send;Zoo;Send payment request;;request
5454;case_294;2021-06-16 17:12:44.701000+02:00;account_293;receive;Zoo;Payment confirmed;notification;account
5454;case_294;2021-06-16 17:12:49.649000+02:00;card_295;send;Zoo;Deliver Zooclub card;;card
5454;case_294;2021-06-16 17:12:49.649000+02:00;card_295;send;Zoo;Card received?;;card
5555;case_298;2021-06-16 17:13:12.035000+02:00;info_298;receive;Zoo;Receive visitor information;start;info
5555;case_298;2021-06-16 17:13:16.001000+02:00;;;Zoo;Enter customer data into the system;;
5555;case_298;2021-06-16 17:13:20.439000+02:00;;;Zoo;Send request to billing department;;
5555;case_298;2021-06-16 17:13:32.251000+02:00;request_296;send;Zoo;Send payment request;;request
5555;case_298;2021-06-16 17:13:39.137000+02:00;;;Zoo;Wait for payment;;
5555;case_298;2021-06-16 17:13:44.400000+02:00;;;Zoo;Forward information to making department;;
5555;case_298;2021-06-16 17:13:50.801000+02:00;;;Zoo;Mail ZooClub magazine;;
5555;case_298;2021-06-16 17:14:11.670000+02:00;account_297;receive;Zoo;Payment confirmed;notification;account
5555;case_298;2021-06-16 17:14:13.438000+02:00;card_299;send;Zoo;Deliver Zooclub card;;card
5555;case_298;2021-06-16 17:14:13.438000+02:00;card_299;send;Zoo;Card received?;;card
5656;case_30;2021-06-16 15:53:23.692000+02:00;info_30;receive;Zoo;Receive visitor information;start;info
5656;case_30;2021-06-16 15:53:28.167000+02:00;;;Zoo;Enter customer data into the system;;
5656;case_30;2021-06-16 15:53:35.518000+02:00;;;Zoo;Forward information to making department;;
5656;case_30;2021-06-16 15:53:43.599000+02:00;;;Zoo;Send request to billing department;;
5656;case_30;2021-06-16 15:53:49.847000+02:00;;;Zoo;Mail ZooClub magazine;;
5656;case_30;2021-06-16 15:53:53.063000+02:00;;;Zoo;Wait for payment;;
5656;case_30;2021-06-16 15:53:56.058000+02:00;request_28;send;Zoo;Send payment request;;request
5656;case_30;2021-06-16 15:54:08.720000+02:00;account_29;receive;Zoo;Payment confirmed;notification;account
5656;case_30;2021-06-16 15:54:15.333000+02:00;card_31;send;Zoo;Deliver Zooclub card;;card
5656;case_30;2021-06-16 15:54:15.333000+02:00;card_31;send;Zoo;Card received?;;card
5757;case_302;2021-06-16 17:14:26.929000+02:00;info_302;receive;Zoo;Receive visitor information;start;info
5757;case_302;2021-06-16 17:14:31.541000+02:00;;;Zoo;Enter customer data into the system;;
5757;case_302;2021-06-16 17:14:50.837000+02:00;;;Zoo;Forward information to making department;;
5757;case_302;2021-06-16 17:14:55.102000+02:00;;;Zoo;Mail ZooClub magazine;;
5757;case_302;2021-06-16 17:14:59.017000+02:00;;;Zoo;Send request to billing department;;
5757;case_302;2021-06-16 17:15:05.482000+02:00;;;Zoo;Wait for payment;;
5757;case_302;2021-06-16 17:15:08.686000+02:00;request_300;send;Zoo;Send payment request;;request
5757;case_302;2021-06-16 17:15:19.700000+02:00;account_301;receive;Zoo;Payment confirmed;notification;account
5757;case_302;2021-06-16 17:15:24.354000+02:00;card_303;send;Zoo;Deliver Zooclub card;;card
5757;case_302;2021-06-16 17:15:24.354000+02:00;card_303;send;Zoo;Card received?;;card
5858;case_306;2021-06-16 17:15:39.753000+02:00;info_306;receive;Zoo;Receive visitor information;start;info
5858;case_306;2021-06-16 17:15:47.234000+02:00;;;Zoo;Enter customer data into the system;;
5858;case_306;2021-06-16 17:15:48.022000+02:00;;;Zoo;Forward information to making department;;
5858;case_306;2021-06-16 17:15:50.029000+02:00;;;Zoo;Send request to billing department;;
5858;case_306;2021-06-16 17:15:57.336000+02:00;request_304;send;Zoo;Send payment request;;request
5858;case_306;2021-06-16 17:16:02.189000+02:00;;;Zoo;Mail ZooClub magazine;;
5858;case_306;2021-06-16 17:16:09.851000+02:00;;;Zoo;Wait for payment;;
5858;case_306;2021-06-16 17:16:21.073000+02:00;account_305;receive;Zoo;Payment confirmed;notification;account
5858;case_306;2021-06-16 17:16:21.669000+02:00;card_307;send;Zoo;Deliver Zooclub card;;card
5858;case_306;2021-06-16 17:16:21.669000+02:00;card_307;send;Zoo;Card received?;;card
5959;case_310;2021-06-16 17:16:51.079000+02:00;info_310;receive;Zoo;Receive visitor information;start;info
5959;case_310;2021-06-16 17:16:54.202000+02:00;;;Zoo;Enter customer data into the system;;
5959;case_310;2021-06-16 17:16:58.246000+02:00;;;Zoo;Forward information to making department;;
5959;case_310;2021-06-16 17:17:02.561000+02:00;;;Zoo;Send request to billing department;;
5959;case_310;2021-06-16 17:17:05.575000+02:00;;;Zoo;Mail ZooClub magazine;;
5959;case_310;2021-06-16 17:17:06.427000+02:00;;;Zoo;Wait for payment;;
5959;case_310;2021-06-16 17:17:12.607000+02:00;request_308;send;Zoo;Send payment request;;request
5959;case_310;2021-06-16 17:17:21.313000+02:00;account_309;receive;Zoo;Payment confirmed;notification;account
