id_new;IdCase;eventType;concept:name;msgType;time:timestamp;msgInstanceId;msgFlow;org:group
4949;case_274;notification;Payment confirmed;receive;2021-06-16 17:07:11.759000+02:00;account_273;account;Zoo
4949;case_274;;Deliver Zooclub card;send;2021-06-16 17:07:13.069000+02:00;card_275;card;Zoo
5050;case_278;start;Receive visitor information;receive;2021-06-16 17:07:34.146000+02:00;info_278;info;Zoo
5050;case_278;;Enter customer data into the system;;2021-06-16 17:07:38.172000+02:00;;;Zoo
5050;case_278;;Forward information to making department;;2021-06-16 17:07:42.946000+02:00;;;Zoo
5050;case_278;;Send request to billing department;;2021-06-16 17:07:54.216000+02:00;;;Zoo
5050;case_278;;Mail ZooClub magazine;;2021-06-16 17:07:58.620000+02:00;;;Zoo
5050;case_278;;Wait for payment;;2021-06-16 17:07:58.684000+02:00;;;Zoo
5050;case_278;;Send payment request;send;2021-06-16 17:08:02.946000+02:00;request_276;request;Zoo
5050;case_278;;Receive payment request;send;2021-06-16 17:08:02.946000+02:00;request_276;request;Zoo
5050;case_278;notification;Payment confirmed;receive;2021-06-16 17:08:16.720000+02:00;account_277;account;Zoo
5050;case_278;;Deliver Zooclub card;send;2021-06-16 17:08:22.679000+02:00;card_279;card;Zoo
5151;case_282;start;Receive visitor information;receive;2021-06-16 17:08:42.831000+02:00;info_282;info;Zoo
5151;case_282;;Enter customer data into the system;;2021-06-16 17:08:49.329000+02:00;;;Zoo
5151;case_282;;Forward information to making department;;2021-06-16 17:08:54.133000+02:00;;;Zoo
5151;case_282;;Send request to billing department;;2021-06-16 17:08:58.018000+02:00;;;Zoo
5151;case_282;;Mail ZooClub magazine;;2021-06-16 17:09:03.068000+02:00;;;Zoo
5151;case_282;;Send payment request;send;2021-06-16 17:09:07.393000+02:00;request_280;request;Zoo
5151;case_282;;Receive payment request;send;2021-06-16 17:09:07.393000+02:00;request_280;request;Zoo
5151;case_282;;Wait for payment;;2021-06-16 17:09:28.576000+02:00;;;Zoo
5151;case_282;notification;Payment confirmed;receive;2021-06-16 17:09:38.916000+02:00;account_281;account;Zoo
5151;case_282;;Deliver Zooclub card;send;2021-06-16 17:09:41.868000+02:00;card_283;card;Zoo
5252;case_286;start;Receive visitor information;receive;2021-06-16 17:10:00.712000+02:00;info_286;info;Zoo
5252;case_286;;Enter customer data into the system;;2021-06-16 17:10:02.536000+02:00;;;Zoo
5252;case_286;;Forward information to making department;;2021-06-16 17:10:13.224000+02:00;;;Zoo
5252;case_286;;Send request to billing department;;2021-06-16 17:10:13.935000+02:00;;;Zoo
5252;case_286;;Mail ZooClub magazine;;2021-06-16 17:10:27.970000+02:00;;;Zoo
5252;case_286;;Wait for payment;;2021-06-16 17:10:28.002000+02:00;;;Zoo
5252;case_286;;Send payment request;send;2021-06-16 17:10:30.840000+02:00;request_284;request;Zoo
5252;case_286;;Receive payment request;send;2021-06-16 17:10:30.840000+02:00;request_284;request;Zoo
5252;case_286;notification;Payment confirmed;receive;2021-06-16 17:10:45.546000+02:00;account_285;account;Zoo
5252;case_286;;Deliver Zooclub card;send;2021-06-16 17:10:49.165000+02:00;card_287;card;Zoo
5353;case_290;start;Receive visitor information;receive;2021-06-16 17:11:06.637000+02:00;info_290;info;Zoo
5353;case_290;;Enter customer data into the system;;2021-06-16 17:11:09.315000+02:00;;;Zoo
5353;case_290;;Send request to billing department;;2021-06-16 17:11:14.791000+02:00;;;Zoo
5353;case_290;;Forward information to making department;;2021-06-16 17:11:18.166000+02:00;;;Zoo
5353;case_290;;Send payment request;send;2021-06-16 17:11:25.957000+02:00;request_288;request;Zoo
5353;case_290;;Receive payment request;send;2021-06-16 17:11:25.957000+02:00;request_288;request;Zoo
5353;case_290;;Mail ZooClub magazine;;2021-06-16 17:11:28.568000+02:00;;;Zoo
5353;case_290;;Wait for payment;;2021-06-16 17:11:41.317000+02:00;;;Zoo
5353;case_290;notification;Payment confirmed;receive;2021-06-16 17:11:44.125000+02:00;account_289;account;Zoo
5353;case_290;;Deliver Zooclub card;send;2021-06-16 17:11:46.438000+02:00;card_291;card;Zoo
5454;case_294;start;Receive visitor information;receive;2021-06-16 17:12:07.453000+02:00;info_294;info;Zoo
5454;case_294;;Enter customer data into the system;;2021-06-16 17:12:12.965000+02:00;;;Zoo
5454;case_294;;Forward information to making department;;2021-06-16 17:12:19.290000+02:00;;;Zoo
5454;case_294;;Send request to billing department;;2021-06-16 17:12:22.718000+02:00;;;Zoo
5454;case_294;;Mail ZooClub magazine;;2021-06-16 17:12:23.584000+02:00;;;Zoo
5454;case_294;;Wait for payment;;2021-06-16 17:12:28.757000+02:00;;;Zoo
5454;case_294;;Send payment request;send;2021-06-16 17:12:33.517000+02:00;request_292;request;Zoo
5454;case_294;;Receive payment request;send;2021-06-16 17:12:33.517000+02:00;request_292;request;Zoo
5454;case_294;notification;Payment confirmed;receive;2021-06-16 17:12:44.701000+02:00;account_293;account;Zoo
5454;case_294;;Deliver Zooclub card;send;2021-06-16 17:12:49.649000+02:00;card_295;card;Zoo
5555;case_298;start;Receive visitor information;receive;2021-06-16 17:13:12.035000+02:00;info_298;info;Zoo
5555;case_298;;Enter customer data into the system;;2021-06-16 17:13:16.001000+02:00;;;Zoo
5555;case_298;;Send request to billing department;;2021-06-16 17:13:20.439000+02:00;;;Zoo
5555;case_298;;Send payment request;send;2021-06-16 17:13:32.251000+02:00;request_296;request;Zoo
5555;case_298;;Receive payment request;send;2021-06-16 17:13:32.251000+02:00;request_296;request;Zoo
5555;case_298;;Wait for payment;;2021-06-16 17:13:39.137000+02:00;;;Zoo
5555;case_298;;Forward information to making department;;2021-06-16 17:13:44.400000+02:00;;;Zoo
5555;case_298;;Mail ZooClub magazine;;2021-06-16 17:13:50.801000+02:00;;;Zoo
5555;case_298;notification;Payment confirmed;receive;2021-06-16 17:14:11.670000+02:00;account_297;account;Zoo
5555;case_298;;Deliver Zooclub card;send;2021-06-16 17:14:13.438000+02:00;card_299;card;Zoo
5656;case_30;start;Receive visitor information;receive;2021-06-16 15:53:23.692000+02:00;info_30;info;Zoo
5656;case_30;;Enter customer data into the system;;2021-06-16 15:53:28.167000+02:00;;;Zoo
5656;case_30;;Forward information to making department;;2021-06-16 15:53:35.518000+02:00;;;Zoo
5656;case_30;;Send request to billing department;;2021-06-16 15:53:43.599000+02:00;;;Zoo
5656;case_30;;Mail ZooClub magazine;;2021-06-16 15:53:49.847000+02:00;;;Zoo
5656;case_30;;Wait for payment;;2021-06-16 15:53:53.063000+02:00;;;Zoo
5656;case_30;;Send payment request;send;2021-06-16 15:53:56.058000+02:00;request_28;request;Zoo
5656;case_30;;Receive payment request;send;2021-06-16 15:53:56.058000+02:00;request_28;request;Zoo
5656;case_30;notification;Payment confirmed;receive;2021-06-16 15:54:08.720000+02:00;account_29;account;Zoo
5656;case_30;;Deliver Zooclub card;send;2021-06-16 15:54:15.333000+02:00;card_31;card;Zoo
5757;case_302;start;Receive visitor information;receive;2021-06-16 17:14:26.929000+02:00;info_302;info;Zoo
5757;case_302;;Enter customer data into the system;;2021-06-16 17:14:31.541000+02:00;;;Zoo
5757;case_302;;Forward information to making department;;2021-06-16 17:14:50.837000+02:00;;;Zoo
5757;case_302;;Mail ZooClub magazine;;2021-06-16 17:14:55.102000+02:00;;;Zoo
5757;case_302;;Send request to billing department;;2021-06-16 17:14:59.017000+02:00;;;Zoo
5757;case_302;;Wait for payment;;2021-06-16 17:15:05.482000+02:00;;;Zoo
5757;case_302;;Send payment request;send;2021-06-16 17:15:08.686000+02:00;request_300;request;Zoo
5757;case_302;;Receive payment request;send;2021-06-16 17:15:08.686000+02:00;request_300;request;Zoo
5757;case_302;notification;Payment confirmed;receive;2021-06-16 17:15:19.700000+02:00;account_301;account;Zoo
5757;case_302;;Deliver Zooclub card;send;2021-06-16 17:15:24.354000+02:00;card_303;card;Zoo
5858;case_306;start;Receive visitor information;receive;2021-06-16 17:15:39.753000+02:00;info_306;info;Zoo
5858;case_306;;Enter customer data into the system;;2021-06-16 17:15:47.234000+02:00;;;Zoo
5858;case_306;;Forward information to making department;;2021-06-16 17:15:48.022000+02:00;;;Zoo
5858;case_306;;Send request to billing department;;2021-06-16 17:15:50.029000+02:00;;;Zoo
5858;case_306;;Send payment request;send;2021-06-16 17:15:57.336000+02:00;request_304;request;Zoo
5858;case_306;;Receive payment request;send;2021-06-16 17:15:57.336000+02:00;request_304;request;Zoo
5858;case_306;;Mail ZooClub magazine;;2021-06-16 17:16:02.189000+02:00;;;Zoo
5858;case_306;;Wait for payment;;2021-06-16 17:16:09.851000+02:00;;;Zoo
5858;case_306;notification;Payment confirmed;receive;2021-06-16 17:16:21.073000+02:00;account_305;account;Zoo
5858;case_306;;Deliver Zooclub card;send;2021-06-16 17:16:21.669000+02:00;card_307;card;Zoo
5959;case_310;start;Receive visitor information;receive;2021-06-16 17:16:51.079000+02:00;info_310;info;Zoo
5959;case_310;;Enter customer data into the system;;2021-06-16 17:16:54.202000+02:00;;;Zoo
5959;case_310;;Forward information to making department;;2021-06-16 17:16:58.246000+02:00;;;Zoo
5959;case_310;;Send request to billing department;;2021-06-16 17:17:02.561000+02:00;;;Zoo
5959;case_310;;Mail ZooClub magazine;;2021-06-16 17:17:05.575000+02:00;;;Zoo
5959;case_310;;Wait for payment;;2021-06-16 17:17:06.427000+02:00;;;Zoo
5959;case_310;;Send payment request;send;2021-06-16 17:17:12.607000+02:00;request_308;request;Zoo
5959;case_310;;Receive payment request;send;2021-06-16 17:17:12.607000+02:00;request_308;request;Zoo
5959;case_310;notification;Payment confirmed;receive;2021-06-16 17:17:21.313000+02:00;account_309;account;Zoo
5959;case_310;;Deliver Zooclub card;send;2021-06-16 17:17:25.109000+02:00;card_311;card;Zoo
6060;case_314;start;Receive visitor information;receive;2021-06-16 17:17:47.975000+02:00;info_314;info;Zoo
6060;case_314;;Enter customer data into the system;;2021-06-16 17:17:50.394000+02:00;;;Zoo
6060;case_314;;Forward information to making department;;2021-06-16 17:17:54.755000+02:00;;;Zoo
6060;case_314;;Mail ZooClub magazine;;2021-06-16 17:17:58.110000+02:00;;;Zoo
6060;case_314;;Send request to billing department;;2021-06-16 17:18:01.463000+02:00;;;Zoo
6060;case_314;;Send payment request;send;2021-06-16 17:18:02.861000+02:00;request_312;request;Zoo
6060;case_314;;Receive payment request;send;2021-06-16 17:18:02.861000+02:00;request_312;request;Zoo
6060;case_314;;Wait for payment;;2021-06-16 17:18:17.879000+02:00;;;Zoo
6060;case_314;notification;Payment confirmed;receive;2021-06-16 17:18:27.715000+02:00;account_313;account;Zoo
6060;case_314;;Deliver Zooclub card;send;2021-06-16 17:18:30.753000+02:00;card_315;card;Zoo
6161;case_318;start;Receive visitor information;receive;2021-06-16 17:18:55.130000+02:00;info_318;info;Zoo
6161;case_318;;Enter customer data into the system;;2021-06-16 17:19:04.241000+02:00;;;Zoo
6161;case_318;;Forward information to making department;;2021-06-16 17:19:12.773000+02:00;;;Zoo
6161;case_318;;Send request to billing department;;2021-06-16 17:19:14.098000+02:00;;;Zoo
6161;case_318;;Mail ZooClub magazine;;2021-06-16 17:19:17.240000+02:00;;;Zoo
6161;case_318;;Send payment request;send;2021-06-16 17:19:20.120000+02:00;request_316;request;Zoo
6161;case_318;;Receive payment request;send;2021-06-16 17:19:20.120000+02:00;request_316;request;Zoo
6161;case_318;;Wait for payment;;2021-06-16 17:19:29.279000+02:00;;;Zoo
6161;case_318;notification;Payment confirmed;receive;2021-06-16 17:19:54.730000+02:00;account_317;account;Zoo
6161;case_318;;Deliver Zooclub card;send;2021-06-16 17:19:55.902000+02:00;card_319;card;Zoo
6262;case_322;start;Receive visitor information;receive;2021-06-16 17:20:14.669000+02:00;info_322;info;Zoo
6262;case_322;;Enter customer data into the system;;2021-06-16 17:20:23.502000+02:00;;;Zoo
6262;case_322;;Forward information to making department;;2021-06-16 17:20:37.742000+02:00;;;Zoo
6262;case_322;;Mail ZooClub magazine;;2021-06-16 17:20:45.552000+02:00;;;Zoo
6262;case_322;;Send request to billing department;;2021-06-16 17:20:51.805000+02:00;;;Zoo
6262;case_322;;Send payment request;send;2021-06-16 17:20:56.032000+02:00;request_320;request;Zoo
6262;case_322;;Receive payment request;send;2021-06-16 17:20:56.032000+02:00;request_320;request;Zoo
6262;case_322;;Wait for payment;;2021-06-16 17:21:18.248000+02:00;;;Zoo
6262;case_322;notification;Payment confirmed;receive;2021-06-16 17:21:19.402000+02:00;account_321;account;Zoo
6262;case_322;;Deliver Zooclub card;send;2021-06-16 17:21:23.448000+02:00;card_323;card;Zoo
6363;case_326;start;Receive visitor information;receive;2021-06-16 17:21:49.481000+02:00;info_326;info;Zoo
6363;case_326;;Enter customer data into the system;;2021-06-16 17:21:49.540000+02:00;;;Zoo
6363;case_326;;Forward information to making department;;2021-06-16 17:21:51.945000+02:00;;;Zoo
6363;case_326;;Mail ZooClub magazine;;2021-06-16 17:21:52.470000+02:00;;;Zoo
6363;case_326;;Send request to billing department;;2021-06-16 17:21:55.409000+02:00;;;Zoo
6363;case_326;;Send payment request;send;2021-06-16 17:22:00.030000+02:00;request_324;request;Zoo
6363;case_326;;Receive payment request;send;2021-06-16 17:22:00.030000+02:00;request_324;request;Zoo
6363;case_326;;Wait for payment;;2021-06-16 17:22:08.850000+02:00;;;Zoo
6363;case_326;notification;Payment confirmed;receive;2021-06-16 17:22:20.574000+02:00;account_325;account;Zoo
6363;case_326;;Deliver Zooclub card;send;2021-06-16 17:22:22.803000+02:00;card_327;card;Zoo
6464;case_330;start;Receive visitor information;receive;2021-06-16 17:22:45.605000+02:00;info_330;info;Zoo
6464;case_330;;Enter customer data into the system;;2021-06-16 17:22:48.323000+02:00;;;Zoo
6464;case_330;;Forward information to making department;;2021-06-16 17:22:49.344000+02:00;;;Zoo
6464;case_330;;Mail ZooClub magazine;;2021-06-16 17:22:53.696000+02:00;;;Zoo
6464;case_330;;Send request to billing department;;2021-06-16 17:22:56.887000+02:00;;;Zoo
6464;case_330;;Send payment request;send;2021-06-16 17:22:58.239000+02:00;request_328;request;Zoo
6464;case_330;;Receive payment request;send;2021-06-16 17:22:58.239000+02:00;request_328;request;Zoo
6464;case_330;;Wait for payment;;2021-06-16 17:23:04.139000+02:00;;;Zoo
6464;case_330;notification;Payment confirmed;receive;2021-06-16 17:23:19.355000+02:00;account_329;account;Zoo
6464;case_330;;Deliver Zooclub card;send;2021-06-16 17:23:20.611000+02:00;card_331;card;Zoo
6565;case_334;start;Receive visitor information;receive;2021-06-16 17:23:38.539000+02:00;info_334;info;Zoo
6565;case_334;;Enter customer data into the system;;2021-06-16 17:23:42.933000+02:00;;;Zoo
6565;case_334;;Send request to billing department;;2021-06-16 17:23:44.234000+02:00;;;Zoo
6565;case_334;;Forward information to making department;;2021-06-16 17:23:48.194000+02:00;;;Zoo
6565;case_334;;Mail ZooClub magazine;;2021-06-16 17:24:01.984000+02:00;;;Zoo
6565;case_334;;Send payment request;send;2021-06-16 17:24:07.691000+02:00;request_332;request;Zoo
6565;case_334;;Receive payment request;send;2021-06-16 17:24:07.691000+02:00;request_332;request;Zoo
6565;case_334;;Wait for payment;;2021-06-16 17:24:28.687000+02:00;;;Zoo
6565;case_334;notification;Payment confirmed;receive;2021-06-16 17:24:32.657000+02:00;account_333;account;Zoo
6565;case_334;;Deliver Zooclub card;send;2021-06-16 17:24:34.284000+02:00;card_335;card;Zoo
6666;case_338;start;Receive visitor information;receive;2021-06-16 17:24:50.313000+02:00;info_338;info;Zoo
6666;case_338;;Enter customer data into the system;;2021-06-16 17:24:54.018000+02:00;;;Zoo
6666;case_338;;Send request to billing department;;2021-06-16 17:24:59.241000+02:00;;;Zoo
6666;case_338;;Forward information to making department;;2021-06-16 17:25:01.038000+02:00;;;Zoo
6666;case_338;;Mail ZooClub magazine;;2021-06-16 17:25:05.367000+02:00;;;Zoo
6666;case_338;;Wait for payment;;2021-06-16 17:25:07.209000+02:00;;;Zoo
6666;case_338;;Send payment request;send;2021-06-16 17:25:14.533000+02:00;request_336;request;Zoo
6666;case_338;;Receive payment request;send;2021-06-16 17:25:14.533000+02:00;request_336;request;Zoo
6666;case_338;notification;Payment confirmed;receive;2021-06-16 17:25:22.072000+02:00;account_337;account;Zoo
6666;case_338;;Deliver Zooclub card;send;2021-06-16 17:25:29.536000+02:00;card_339;card;Zoo
6767;case_34;start;Receive visitor information;receive;2021-06-16 15:54:35.884000+02:00;info_34;info;Zoo
6767;case_34;;Enter customer data into the system;;2021-06-16 15:54:36.779000+02:00;;;Zoo
6767;case_34;;Forward information to making department;;2021-06-16 15:54:41.826000+02:00;;;Zoo
6767;case_34;;Send request to billing department;;2021-06-16 15:54:47.665000+02:00;;;Zoo
6767;case_34;;Send payment request;send;2021-06-16 15:54:55.922000+02:00;request_32;request;Zoo
6767;case_34;;Receive payment request;send;2021-06-16 15:54:55.922000+02:00;request_32;request;Zoo
6767;case_34;;Wait for payment;;2021-06-16 15:55:05.719000+02:00;;;Zoo
6767;case_34;;Mail ZooClub magazine;;2021-06-16 15:55:18.351000+02:00;;;Zoo
6767;case_34;notification;Payment confirmed;receive;2021-06-16 15:55:26.335000+02:00;account_33;account;Zoo
6767;case_34;;Deliver Zooclub card;send;2021-06-16 15:55:27.429000+02:00;card_35;card;Zoo
6868;case_342;start;Receive visitor information;receive;2021-06-16 17:25:56.092000+02:00;info_342;info;Zoo
6868;case_342;;Enter customer data into the system;;2021-06-16 17:26:02.360000+02:00;;;Zoo
6868;case_342;;Forward information to making department;;2021-06-16 17:26:23.021000+02:00;;;Zoo
6868;case_342;;Mail ZooClub magazine;;2021-06-16 17:26:24.922000+02:00;;;Zoo
6868;case_342;;Send request to billing department;;2021-06-16 17:26:29.417000+02:00;;;Zoo
6868;case_342;;Send payment request;send;2021-06-16 17:26:31.968000+02:00;request_340;request;Zoo
6868;case_342;;Receive payment request;send;2021-06-16 17:26:31.968000+02:00;request_340;request;Zoo
6868;case_342;;Wait for payment;;2021-06-16 17:26:32.164000+02:00;;;Zoo
6868;case_342;notification;Payment confirmed;receive;2021-06-16 17:26:44.855000+02:00;account_341;account;Zoo
6868;case_342;;Deliver Zooclub card;send;2021-06-16 17:26:45.176000+02:00;card_343;card;Zoo
6969;case_346;start;Receive visitor information;receive;2021-06-16 17:27:00.295000+02:00;info_346;info;Zoo
6969;case_346;;Enter customer data into the system;;2021-06-16 17:27:05.086000+02:00;;;Zoo
6969;case_346;;Send request to billing department;;2021-06-16 17:27:12.559000+02:00;;;Zoo
6969;case_346;;Forward information to making department;;2021-06-16 17:27:15.880000+02:00;;;Zoo
6969;case_346;;Wait for payment;;2021-06-16 17:27:20.776000+02:00;;;Zoo
6969;case_346;;Send payment request;send;2021-06-16 17:27:26.354000+02:00;request_344;request;Zoo
6969;case_346;;Receive payment request;send;2021-06-16 17:27:26.354000+02:00;request_344;request;Zoo
6969;case_346;notification;Payment confirmed;receive;2021-06-16 17:28:01.277000+02:00;account_345;account;Zoo
6969;case_346;;Deliver Zooclub card;send;2021-06-16 17:28:07.892000+02:00;card_347;card;Zoo
6969;case_346;;Mail ZooClub magazine;;2021-06-16 17:28:13.403000+02:00;;;Zoo
7070;case_350;start;Receive visitor information;receive;2021-06-16 17:28:38.799000+02:00;info_350;info;Zoo
7070;case_350;;Enter customer data into the system;;2021-06-16 17:28:40.700000+02:00;;;Zoo
7070;case_350;;Send request to billing department;;2021-06-16 17:28:44.783000+02:00;;;Zoo
7070;case_350;;Forward information to making department;;2021-06-16 17:28:46.589000+02:00;;;Zoo
7070;case_350;;Mail ZooClub magazine;;2021-06-16 17:28:48.459000+02:00;;;Zoo
7070;case_350;;Wait for payment;;2021-06-16 17:28:51.255000+02:00;;;Zoo
7070;case_350;;Send payment request;send;2021-06-16 17:28:55.860000+02:00;request_348;request;Zoo
7070;case_350;;Receive payment request;send;2021-06-16 17:28:55.860000+02:00;request_348;request;Zoo
7070;case_350;notification;Payment confirmed;receive;2021-06-16 17:29:09.591000+02:00;account_349;account;Zoo
7070;case_350;;Deliver Zooclub card;send;2021-06-16 17:29:16.015000+02:00;card_351;card;Zoo
7171;case_354;start;Receive visitor information;receive;2021-06-16 17:29:35.115000+02:00;info_354;info;Zoo
7171;case_354;;Enter customer data into the system;;2021-06-16 17:29:48.005000+02:00;;;Zoo
7171;case_354;;Send request to billing department;;2021-06-16 17:29:48.050000+02:00;;;Zoo
7171;case_354;;Forward information to making department;;2021-06-16 17:29:53.098000+02:00;;;Zoo
7171;case_354;;Mail ZooClub magazine;;2021-06-16 17:29:56.278000+02:00;;;Zoo
7171;case_354;;Send payment request;send;2021-06-16 17:29:59.128000+02:00;request_352;request;Zoo
7171;case_354;;Receive payment request;send;2021-06-16 17:29:59.128000+02:00;request_352;request;Zoo
7171;case_354;;Wait for payment;;2021-06-16 17:30:18.253000+02:00;;;Zoo
7171;case_354;notification;Payment confirmed;receive;2021-06-16 17:30:22.421000+02:00;account_353;account;Zoo
7171;case_354;;Deliver Zooclub card;send;2021-06-16 17:30:25.116000+02:00;card_355;card;Zoo
7272;case_358;start;Receive visitor information;receive;2021-06-16 17:30:45.545000+02:00;info_358;info;Zoo
7272;case_358;;Enter customer data into the system;;2021-06-16 17:30:52.636000+02:00;;;Zoo
7272;case_358;;Forward information to making department;;2021-06-16 17:31:04.169000+02:00;;;Zoo
7272;case_358;;Send request to billing department;;2021-06-16 17:31:08.268000+02:00;;;Zoo
7272;case_358;;Wait for payment;;2021-06-16 17:31:10.708000+02:00;;;Zoo
7272;case_358;;Send payment request;send;2021-06-16 17:31:22.600000+02:00;request_356;request;Zoo
7272;case_358;;Receive payment request;send;2021-06-16 17:31:22.600000+02:00;request_356;request;Zoo
7272;case_358;;Mail ZooClub magazine;;2021-06-16 17:31:29.536000+02:00;;;Zoo
7272;case_358;notification;Payment confirmed;receive;2021-06-16 17:31:44.584000+02:00;account_357;account;Zoo
7272;case_358;;Deliver Zooclub card;send;2021-06-16 17:31:49.106000+02:00;card_359;card;Zoo
7373;case_362;start;Receive visitor information;receive;2021-06-16 17:32:02.577000+02:00;info_362;info;Zoo
7373;case_362;;Enter customer data into the system;;2021-06-16 17:32:02.890000+02:00;;;Zoo
7373;case_362;;Send request to billing department;;2021-06-16 17:32:05.455000+02:00;;;Zoo
7373;case_362;;Wait for payment;;2021-06-16 17:32:23.385000+02:00;;;Zoo
7373;case_362;;Send payment request;send;2021-06-16 17:32:25.678000+02:00;request_360;request;Zoo
7373;case_362;;Receive payment request;send;2021-06-16 17:32:25.678000+02:00;request_360;request;Zoo
7373;case_362;;Forward information to making department;;2021-06-16 17:32:31.542000+02:00;;;Zoo
7373;case_362;;Mail ZooClub magazine;;2021-06-16 17:32:36.378000+02:00;;;Zoo
7373;case_362;notification;Payment confirmed;receive;2021-06-16 17:32:49.220000+02:00;account_361;account;Zoo
7373;case_362;;Deliver Zooclub card;send;2021-06-16 17:32:51.578000+02:00;card_363;card;Zoo
7474;case_366;start;Receive visitor information;receive;2021-06-16 17:33:05.245000+02:00;info_366;info;Zoo
7474;case_366;;Enter customer data into the system;;2021-06-16 17:33:11.323000+02:00;;;Zoo
7474;case_366;;Forward information to making department;;2021-06-16 17:33:15.365000+02:00;;;Zoo
7474;case_366;;Mail ZooClub magazine;;2021-06-16 17:33:15.658000+02:00;;;Zoo
7474;case_366;;Send request to billing department;;2021-06-16 17:33:21.189000+02:00;;;Zoo
7474;case_366;;Wait for payment;;2021-06-16 17:33:24.804000+02:00;;;Zoo
7474;case_366;;Send payment request;send;2021-06-16 17:33:31.978000+02:00;request_364;request;Zoo
7474;case_366;;Receive payment request;send;2021-06-16 17:33:31.978000+02:00;request_364;request;Zoo
7474;case_366;notification;Payment confirmed;receive;2021-06-16 17:33:44.442000+02:00;account_365;account;Zoo
7474;case_366;;Deliver Zooclub card;send;2021-06-16 17:33:48.784000+02:00;card_367;card;Zoo
7575;case_370;start;Receive visitor information;receive;2021-06-16 17:34:17.848000+02:00;info_370;info;Zoo
7575;case_370;;Enter customer data into the system;;2021-06-16 17:34:19.479000+02:00;;;Zoo
7575;case_370;;Forward information to making department;;2021-06-16 17:34:24.378000+02:00;;;Zoo
7575;case_370;;Send request to billing department;;2021-06-16 17:34:31.067000+02:00;;;Zoo
7575;case_370;;Wait for payment;;2021-06-16 17:34:35.153000+02:00;;;Zoo
7575;case_370;;Mail ZooClub magazine;;2021-06-16 17:34:38.311000+02:00;;;Zoo
7575;case_370;;Send payment request;send;2021-06-16 17:34:42.315000+02:00;request_368;request;Zoo
7575;case_370;;Receive payment request;send;2021-06-16 17:34:42.315000+02:00;request_368;request;Zoo
7575;case_370;notification;Payment confirmed;receive;2021-06-16 17:34:58.354000+02:00;account_369;account;Zoo
7575;case_370;;Deliver Zooclub card;send;2021-06-16 17:35:02.239000+02:00;card_371;card;Zoo
7676;case_374;start;Receive visitor information;receive;2021-06-16 17:35:39.552000+02:00;info_374;info;Zoo
7676;case_374;;Enter customer data into the system;;2021-06-16 17:35:41.883000+02:00;;;Zoo
7676;case_374;;Forward information to making department;;2021-06-16 17:35:42.279000+02:00;;;Zoo
7676;case_374;;Send request to billing department;;2021-06-16 17:35:53.165000+02:00;;;Zoo
7676;case_374;;Mail ZooClub magazine;;2021-06-16 17:35:55.841000+02:00;;;Zoo
7676;case_374;;Wait for payment;;2021-06-16 17:35:56.160000+02:00;;;Zoo
7676;case_374;;Send payment request;send;2021-06-16 17:35:59.408000+02:00;request_372;request;Zoo
7676;case_374;;Receive payment request;send;2021-06-16 17:35:59.408000+02:00;request_372;request;Zoo
7676;case_374;notification;Payment confirmed;receive;2021-06-16 17:36:11.357000+02:00;account_373;account;Zoo
7676;case_374;;Deliver Zooclub card;send;2021-06-16 17:36:13.739000+02:00;card_375;card;Zoo
7777;case_378;start;Receive visitor information;receive;2021-06-16 17:36:23.915000+02:00;info_378;info;Zoo
7777;case_378;;Enter customer data into the system;;2021-06-16 17:36:24.396000+02:00;;;Zoo
7777;case_378;;Send request to billing department;;2021-06-16 17:36:26.999000+02:00;;;Zoo
7777;case_378;;Wait for payment;;2021-06-16 17:36:38.914000+02:00;;;Zoo
7777;case_378;;Send payment request;send;2021-06-16 17:36:45.935000+02:00;request_376;request;Zoo
7777;case_378;;Receive payment request;send;2021-06-16 17:36:45.935000+02:00;request_376;request;Zoo
7777;case_378;;Forward information to making department;;2021-06-16 17:36:50.504000+02:00;;;Zoo
7777;case_378;;Mail ZooClub magazine;;2021-06-16 17:36:58.683000+02:00;;;Zoo
7777;case_378;notification;Payment confirmed;receive;2021-06-16 17:37:08.307000+02:00;account_377;account;Zoo
7777;case_378;;Deliver Zooclub card;send;2021-06-16 17:37:11.675000+02:00;card_379;card;Zoo
7878;case_38;start;Receive visitor information;receive;2021-06-16 15:55:57.286000+02:00;info_38;info;Zoo
7878;case_38;;Enter customer data into the system;;2021-06-16 15:55:59.986000+02:00;;;Zoo
7878;case_38;;Forward information to making department;;2021-06-16 15:56:00.849000+02:00;;;Zoo
7878;case_38;;Mail ZooClub magazine;;2021-06-16 15:56:04.578000+02:00;;;Zoo
7878;case_38;;Send request to billing department;;2021-06-16 15:56:08.532000+02:00;;;Zoo
7878;case_38;;Send payment request;send;2021-06-16 15:56:12.623000+02:00;request_36;request;Zoo
7878;case_38;;Receive payment request;send;2021-06-16 15:56:12.623000+02:00;request_36;request;Zoo
7878;case_38;;Wait for payment;;2021-06-16 15:56:20.926000+02:00;;;Zoo
7878;case_38;notification;Payment confirmed;receive;2021-06-16 15:56:42.715000+02:00;account_37;account;Zoo
7878;case_38;;Deliver Zooclub card;send;2021-06-16 15:56:46.018000+02:00;card_39;card;Zoo
7979;case_382;start;Receive visitor information;receive;2021-06-16 17:37:34.617000+02:00;info_382;info;Zoo
