id_new;IdCase;concept:name;org:group;msgFlow;time:timestamp;msgType;msgInstanceId
5353;case_288;Power Off;Thermostat;termostat_off;2021-06-17 18:14:29.939000+02:00;notification;receive;termostat_off_358
5353;case_288;Turn Off;Thermostat;controller_off;2021-06-17 18:14:52.632000+02:00;;send;controller_off_359
5454;case_292;Power On;Thermostat;termostat_on;2021-06-17 18:15:06.532000+02:00;start;receive;termostat_on_360
5454;case_292;Power Off;Thermostat;termostat_off;2021-06-17 18:15:08.202000+02:00;notification;receive;termostat_off_361
5454;case_292;Turn Off;Thermostat;controller_off;2021-06-17 18:15:13.025000+02:00;;send;controller_off_362
5454;case_292;Turn On Controller;Thermostat;controller_on;2021-06-17 18:15:17.241000+02:00;;send;controller_on_363
5555;case_296;Power On;Thermostat;termostat_on;2021-06-17 18:15:37.209000+02:00;start;receive;termostat_on_364
5555;case_296;Turn On Controller;Thermostat;controller_on;2021-06-17 18:15:40.938000+02:00;;send;controller_on_365
5555;case_296;Receive Info;Thermostat;env_info;2021-06-17 18:16:04.273000+02:00;;receive;env_info_366
5555;case_296;Send Temperature;Thermostat;temperature;2021-06-17 18:16:08.939000+02:00;;send;temperature_367
5555;case_296;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:16:08.939000+02:00;;send;temperature_367
5555;case_296;Receive Info;Thermostat;env_info;2021-06-17 18:16:41.605000+02:00;;receive;env_info_366
5555;case_296;Send Temperature;Thermostat;temperature;2021-06-17 18:16:53.908000+02:00;;send;temperature_367
5555;case_296;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:16:53.908000+02:00;;send;temperature_367
5555;case_296;Power Off;Thermostat;termostat_off;2021-06-17 18:17:56.273000+02:00;notification;receive;termostat_off_368
5555;case_296;Receive Info;Thermostat;env_info;2021-06-17 18:17:58.835000+02:00;;receive;env_info_366
5555;case_296;Turn Off;Thermostat;controller_off;2021-06-17 18:18:02.290000+02:00;;send;controller_off_369
5656;case_300;Power On;Thermostat;termostat_on;2021-06-17 18:18:15.086000+02:00;start;receive;termostat_on_370
5656;case_300;Turn On Controller;Thermostat;controller_on;2021-06-17 18:18:26.112000+02:00;;send;controller_on_371
5656;case_300;Power Off;Thermostat;termostat_off;2021-06-17 18:18:40.224000+02:00;notification;receive;termostat_off_372
5656;case_300;Turn Off;Thermostat;controller_off;2021-06-17 18:18:42.317000+02:00;;send;controller_off_373
5757;case_304;Power On;Thermostat;termostat_on;2021-06-17 18:18:59.303000+02:00;start;receive;termostat_on_374
5757;case_304;Turn On Controller;Thermostat;controller_on;2021-06-17 18:19:06.242000+02:00;;send;controller_on_375
5757;case_304;Power Off;Thermostat;termostat_off;2021-06-17 18:19:09.292000+02:00;notification;receive;termostat_off_376
5757;case_304;Turn Off;Thermostat;controller_off;2021-06-17 18:19:20.169000+02:00;;send;controller_off_377
5858;case_308;Power On;Thermostat;termostat_on;2021-06-17 18:19:34.950000+02:00;start;receive;termostat_on_378
5858;case_308;Turn On Controller;Thermostat;controller_on;2021-06-17 18:19:44.990000+02:00;;send;controller_on_379
5858;case_308;Power Off;Thermostat;termostat_off;2021-06-17 18:19:45.394000+02:00;notification;receive;termostat_off_380
5858;case_308;Turn Off;Thermostat;controller_off;2021-06-17 18:20:00.836000+02:00;;send;controller_off_381
5959;case_312;Power On;Thermostat;termostat_on;2021-06-17 18:20:17.482000+02:00;start;receive;termostat_on_382
5959;case_312;Turn On Controller;Thermostat;controller_on;2021-06-17 18:20:18.031000+02:00;;send;controller_on_383
5959;case_312;Receive Info;Thermostat;env_info;2021-06-17 18:20:29.152000+02:00;;receive;env_info_384
5959;case_312;Send Temperature;Thermostat;temperature;2021-06-17 18:20:31.214000+02:00;;send;temperature_385
5959;case_312;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:20:31.214000+02:00;;send;temperature_385
5959;case_312;Receive Info;Thermostat;env_info;2021-06-17 18:20:43.551000+02:00;;receive;env_info_384
5959;case_312;Send Temperature;Thermostat;temperature;2021-06-17 18:20:48.654000+02:00;;send;temperature_385
5959;case_312;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:20:48.654000+02:00;;send;temperature_385
5959;case_312;Receive Info;Thermostat;env_info;2021-06-17 18:21:09.524000+02:00;;receive;env_info_384
5959;case_312;Send Temperature;Thermostat;temperature;2021-06-17 18:21:10.616000+02:00;;send;temperature_385
5959;case_312;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:21:10.616000+02:00;;send;temperature_385
5959;case_312;Receive Info;Thermostat;env_info;2021-06-17 18:21:35.066000+02:00;;receive;env_info_384
5959;case_312;Send Temperature;Thermostat;temperature;2021-06-17 18:21:43.785000+02:00;;send;temperature_385
5959;case_312;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:21:43.785000+02:00;;send;temperature_385
5959;case_312;Receive Info;Thermostat;env_info;2021-06-17 18:22:32.257000+02:00;;receive;env_info_384
5959;case_312;Send Temperature;Thermostat;temperature;2021-06-17 18:22:55.743000+02:00;;send;temperature_385
5959;case_312;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:22:55.743000+02:00;;send;temperature_385
5959;case_312;Receive Info;Thermostat;env_info;2021-06-17 18:23:20.514000+02:00;;receive;env_info_384
5959;case_312;Send Temperature;Thermostat;temperature;2021-06-17 18:23:26.918000+02:00;;send;temperature_385
5959;case_312;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:23:26.918000+02:00;;send;temperature_385
5959;case_312;Receive Info;Thermostat;env_info;2021-06-17 18:23:54.547000+02:00;;receive;env_info_384
5959;case_312;Send Temperature;Thermostat;temperature;2021-06-17 18:23:59.413000+02:00;;send;temperature_385
5959;case_312;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:23:59.413000+02:00;;send;temperature_385
5959;case_312;Power Off;Thermostat;termostat_off;2021-06-17 18:24:26.247000+02:00;notification;receive;termostat_off_386
5959;case_312;Turn Off;Thermostat;controller_off;2021-06-17 18:24:38.167000+02:00;;send;controller_off_387
6060;case_316;Power On;Thermostat;termostat_on;2021-06-17 18:25:02.797000+02:00;start;receive;termostat_on_388
6060;case_316;Power Off;Thermostat;termostat_off;2021-06-17 18:25:07.327000+02:00;notification;receive;termostat_off_389
6060;case_316;Turn On Controller;Thermostat;controller_on;2021-06-17 18:25:08.727000+02:00;;send;controller_on_390
6060;case_316;Turn Off;Thermostat;controller_off;2021-06-17 18:25:15.048000+02:00;;send;controller_off_391
6161;case_32;Power On;Thermostat;termostat_on;2021-06-17 16:42:29.143000+02:00;start;receive;termostat_on_38
6161;case_32;Power Off;Thermostat;termostat_off;2021-06-17 16:42:32.251000+02:00;notification;receive;termostat_off_39
6161;case_32;Turn On Controller;Thermostat;controller_on;2021-06-17 16:42:32.292000+02:00;;send;controller_on_40
6161;case_32;Turn Off;Thermostat;controller_off;2021-06-17 16:42:34.624000+02:00;;send;controller_off_41
6262;case_320;Power On;Thermostat;termostat_on;2021-06-17 18:25:35.392000+02:00;start;receive;termostat_on_392
6262;case_320;Turn On Controller;Thermostat;controller_on;2021-06-17 18:25:36.393000+02:00;;send;controller_on_393
6262;case_320;Receive Info;Thermostat;env_info;2021-06-17 18:25:50.885000+02:00;;receive;env_info_394
6262;case_320;Send Temperature;Thermostat;temperature;2021-06-17 18:25:58.837000+02:00;;send;temperature_395
6262;case_320;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:25:58.837000+02:00;;send;temperature_395
6262;case_320;Receive Info;Thermostat;env_info;2021-06-17 18:27:06.931000+02:00;;receive;env_info_394
6262;case_320;Send Temperature;Thermostat;temperature;2021-06-17 18:27:07.009000+02:00;;send;temperature_395
6262;case_320;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:27:07.009000+02:00;;send;temperature_395
6262;case_320;Power Off;Thermostat;termostat_off;2021-06-17 18:27:55.736000+02:00;notification;receive;termostat_off_396
6262;case_320;Receive Info;Thermostat;env_info;2021-06-17 18:28:04.768000+02:00;;receive;env_info_394
6262;case_320;Turn Off;Thermostat;controller_off;2021-06-17 18:28:11.973000+02:00;;send;controller_off_397
6363;case_324;Power On;Thermostat;termostat_on;2021-06-17 18:28:28.363000+02:00;start;receive;termostat_on_398
6363;case_324;Turn On Controller;Thermostat;controller_on;2021-06-17 18:28:28.495000+02:00;;send;controller_on_399
6363;case_324;Receive Info;Thermostat;env_info;2021-06-17 18:28:52.120000+02:00;;receive;env_info_400
6363;case_324;Send Temperature;Thermostat;temperature;2021-06-17 18:28:58.009000+02:00;;send;temperature_401
6363;case_324;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:28:58.009000+02:00;;send;temperature_401
6363;case_324;Power Off;Thermostat;termostat_off;2021-06-17 18:29:37.089000+02:00;notification;receive;termostat_off_402
6363;case_324;Turn Off;Thermostat;controller_off;2021-06-17 18:29:40.003000+02:00;;send;controller_off_403
6363;case_324;Receive Info;Thermostat;env_info;2021-06-17 18:29:42.659000+02:00;;receive;env_info_400
6464;case_328;Power On;Thermostat;termostat_on;2021-06-17 18:29:52.030000+02:00;start;receive;termostat_on_404
6464;case_328;Turn On Controller;Thermostat;controller_on;2021-06-17 18:29:56.668000+02:00;;send;controller_on_405
6464;case_328;Receive Info;Thermostat;env_info;2021-06-17 18:30:17.268000+02:00;;receive;env_info_406
6464;case_328;Send Temperature;Thermostat;temperature;2021-06-17 18:30:17.702000+02:00;;send;temperature_407
6464;case_328;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:30:17.702000+02:00;;send;temperature_407
6464;case_328;Power Off;Thermostat;termostat_off;2021-06-17 18:31:09.849000+02:00;notification;receive;termostat_off_408
6464;case_328;Receive Info;Thermostat;env_info;2021-06-17 18:31:18.030000+02:00;;receive;env_info_406
6464;case_328;Turn Off;Thermostat;controller_off;2021-06-17 18:31:24.389000+02:00;;send;controller_off_409
6565;case_332;Power On;Thermostat;termostat_on;2021-06-17 18:31:40.181000+02:00;start;receive;termostat_on_410
6565;case_332;Turn On Controller;Thermostat;controller_on;2021-06-17 18:31:43.563000+02:00;;send;controller_on_411
6565;case_332;Power Off;Thermostat;termostat_off;2021-06-17 18:32:06.304000+02:00;notification;receive;termostat_off_412
6565;case_332;Turn Off;Thermostat;controller_off;2021-06-17 18:32:10.530000+02:00;;send;controller_off_413
6666;case_336;Power On;Thermostat;termostat_on;2021-06-17 18:32:22.448000+02:00;start;receive;termostat_on_414
6666;case_336;Turn On Controller;Thermostat;controller_on;2021-06-17 18:32:25.688000+02:00;;send;controller_on_415
6666;case_336;Receive Info;Thermostat;env_info;2021-06-17 18:32:42.961000+02:00;;receive;env_info_416
6666;case_336;Send Temperature;Thermostat;temperature;2021-06-17 18:32:46.089000+02:00;;send;temperature_417
6666;case_336;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:32:46.089000+02:00;;send;temperature_417
6666;case_336;Receive Info;Thermostat;env_info;2021-06-17 18:33:20.521000+02:00;;receive;env_info_416
6666;case_336;Send Temperature;Thermostat;temperature;2021-06-17 18:33:22.066000+02:00;;send;temperature_417
6666;case_336;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:33:22.066000+02:00;;send;temperature_417
6666;case_336;Receive Info;Thermostat;env_info;2021-06-17 18:33:46.860000+02:00;;receive;env_info_416
6666;case_336;Send Temperature;Thermostat;temperature;2021-06-17 18:33:55.701000+02:00;;send;temperature_417
6666;case_336;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:33:55.701000+02:00;;send;temperature_417
6666;case_336;Receive Info;Thermostat;env_info;2021-06-17 18:34:59.259000+02:00;;receive;env_info_416
6666;case_336;Send Temperature;Thermostat;temperature;2021-06-17 18:35:04.519000+02:00;;send;temperature_417
6666;case_336;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:35:04.519000+02:00;;send;temperature_417
6666;case_336;Power Off;Thermostat;termostat_off;2021-06-17 18:35:15.924000+02:00;notification;receive;termostat_off_418
6666;case_336;Receive Info;Thermostat;env_info;2021-06-17 18:35:20.193000+02:00;;receive;env_info_416
6666;case_336;Send Temperature;Thermostat;temperature;2021-06-17 18:35:23.339000+02:00;;send;temperature_417
6666;case_336;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:35:23.339000+02:00;;send;temperature_417
6666;case_336;Turn Off;Thermostat;controller_off;2021-06-17 18:35:28.144000+02:00;;send;controller_off_419
6767;case_340;Power On;Thermostat;termostat_on;2021-06-17 18:35:50.669000+02:00;start;receive;termostat_on_420
6767;case_340;Turn On Controller;Thermostat;controller_on;2021-06-17 18:35:52.354000+02:00;;send;controller_on_421
6767;case_340;Power Off;Thermostat;termostat_off;2021-06-17 18:36:25.544000+02:00;notification;receive;termostat_off_422
6767;case_340;Turn Off;Thermostat;controller_off;2021-06-17 18:36:27.511000+02:00;;send;controller_off_423
6868;case_344;Power On;Thermostat;termostat_on;2021-06-17 18:36:39.803000+02:00;start;receive;termostat_on_424
6868;case_344;Turn On Controller;Thermostat;controller_on;2021-06-17 18:36:42.459000+02:00;;send;controller_on_425
6868;case_344;Power Off;Thermostat;termostat_off;2021-06-17 18:37:16.546000+02:00;notification;receive;termostat_off_426
6868;case_344;Turn Off;Thermostat;controller_off;2021-06-17 18:37:31.963000+02:00;;send;controller_off_427
6969;case_348;Power On;Thermostat;termostat_on;2021-06-17 18:37:45.788000+02:00;start;receive;termostat_on_429
6969;case_348;Turn On Controller;Thermostat;controller_on;2021-06-17 18:37:50.338000+02:00;;send;controller_on_430
6969;case_348;Receive Info;Thermostat;env_info;2021-06-17 18:38:06.566000+02:00;;receive;env_info_431
6969;case_348;Send Temperature;Thermostat;temperature;2021-06-17 18:38:07.292000+02:00;;send;temperature_432
6969;case_348;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:38:07.292000+02:00;;send;temperature_432
6969;case_348;Receive Info;Thermostat;env_info;2021-06-17 18:38:40.139000+02:00;;receive;env_info_431
6969;case_348;Send Temperature;Thermostat;temperature;2021-06-17 18:38:42.347000+02:00;;send;temperature_432
6969;case_348;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:38:42.347000+02:00;;send;temperature_432
6969;case_348;Power Off;Thermostat;termostat_off;2021-06-17 18:38:50.424000+02:00;notification;receive;termostat_off_433
6969;case_348;Turn Off;Thermostat;controller_off;2021-06-17 18:39:14.581000+02:00;;send;controller_off_434
6969;case_348;Receive Info;Thermostat;env_info;2021-06-17 18:39:20.908000+02:00;;receive;env_info_431
7070;case_352;Power On;Thermostat;termostat_on;2021-06-17 18:39:48.095000+02:00;start;receive;termostat_on_435
7070;case_352;Turn On Controller;Thermostat;controller_on;2021-06-17 18:39:50.192000+02:00;;send;controller_on_436
7070;case_352;Power Off;Thermostat;termostat_off;2021-06-17 18:39:53.810000+02:00;notification;receive;termostat_off_437
7070;case_352;Turn Off;Thermostat;controller_off;2021-06-17 18:39:54.281000+02:00;;send;controller_off_438
7171;case_356;Power On;Thermostat;termostat_on;2021-06-17 18:40:17.464000+02:00;start;receive;termostat_on_440
7171;case_356;Turn On Controller;Thermostat;controller_on;2021-06-17 18:40:19.354000+02:00;;send;controller_on_441
7171;case_356;Receive Info;Thermostat;env_info;2021-06-17 18:40:38.653000+02:00;;receive;env_info_442
7171;case_356;Send Temperature;Thermostat;temperature;2021-06-17 18:40:39.791000+02:00;;send;temperature_443
7171;case_356;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:40:39.791000+02:00;;send;temperature_443
7171;case_356;Power Off;Thermostat;termostat_off;2021-06-17 18:41:45.028000+02:00;notification;receive;termostat_off_444
7171;case_356;Turn Off;Thermostat;controller_off;2021-06-17 18:41:53.538000+02:00;;send;controller_off_445
7171;case_356;Receive Info;Thermostat;env_info;2021-06-17 18:41:55.341000+02:00;;receive;env_info_442
7171;case_356;Send Temperature;Thermostat;temperature;2021-06-17 18:42:02.996000+02:00;;send;temperature_443
7171;case_356;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:42:02.996000+02:00;;send;temperature_443
7272;case_36;Power On;Thermostat;termostat_on;2021-06-17 16:43:01.933000+02:00;start;receive;termostat_on_43
7272;case_36;Turn On Controller;Thermostat;controller_on;2021-06-17 16:43:05.077000+02:00;;send;controller_on_44
7272;case_36;Power Off;Thermostat;termostat_off;2021-06-17 16:43:22.822000+02:00;notification;receive;termostat_off_45
7272;case_36;Turn Off;Thermostat;controller_off;2021-06-17 16:43:26.951000+02:00;;send;controller_off_46
7373;case_360;Power On;Thermostat;termostat_on;2021-06-17 18:42:23.263000+02:00;start;receive;termostat_on_446
7373;case_360;Turn On Controller;Thermostat;controller_on;2021-06-17 18:42:25.787000+02:00;;send;controller_on_447
7373;case_360;Power Off;Thermostat;termostat_off;2021-06-17 18:42:39.817000+02:00;notification;receive;termostat_off_448
7373;case_360;Turn Off;Thermostat;controller_off;2021-06-17 18:42:43.738000+02:00;;send;controller_off_449
7474;case_364;Power On;Thermostat;termostat_on;2021-06-17 18:42:48.893000+02:00;start;receive;termostat_on_450
7474;case_364;Turn On Controller;Thermostat;controller_on;2021-06-17 18:42:49.040000+02:00;;send;controller_on_451
7474;case_364;Receive Info;Thermostat;env_info;2021-06-17 18:42:54.879000+02:00;;receive;env_info_452
7474;case_364;Send Temperature;Thermostat;temperature;2021-06-17 18:43:03.348000+02:00;;send;temperature_453
7474;case_364;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:43:03.348000+02:00;;send;temperature_453
7474;case_364;Receive Info;Thermostat;env_info;2021-06-17 18:44:06.650000+02:00;;receive;env_info_452
7474;case_364;Power Off;Thermostat;termostat_off;2021-06-17 18:44:11.149000+02:00;notification;receive;termostat_off_454
7474;case_364;Send Temperature;Thermostat;temperature;2021-06-17 18:44:22.158000+02:00;;send;temperature_453
7474;case_364;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:44:22.158000+02:00;;send;temperature_453
7474;case_364;Turn Off;Thermostat;controller_off;2021-06-17 18:44:51.577000+02:00;;send;controller_off_455
7575;case_368;Power On;Thermostat;termostat_on;2021-06-17 18:45:13.621000+02:00;start;receive;termostat_on_456
7575;case_368;Turn On Controller;Thermostat;controller_on;2021-06-17 18:45:18.705000+02:00;;send;controller_on_457
7575;case_368;Power Off;Thermostat;termostat_off;2021-06-17 18:45:36.362000+02:00;notification;receive;termostat_off_458
7575;case_368;Turn Off;Thermostat;controller_off;2021-06-17 18:45:38.798000+02:00;;send;controller_off_459
7676;case_372;Power On;Thermostat;termostat_on;2021-06-17 18:45:59.602000+02:00;start;receive;termostat_on_460
7676;case_372;Turn On Controller;Thermostat;controller_on;2021-06-17 18:46:04.571000+02:00;;send;controller_on_461
7676;case_372;Power Off;Thermostat;termostat_off;2021-06-17 18:46:24.555000+02:00;notification;receive;termostat_off_462
7676;case_372;Turn Off;Thermostat;controller_off;2021-06-17 18:46:28.737000+02:00;;send;controller_off_463
7777;case_376;Power On;Thermostat;termostat_on;2021-06-17 18:46:36.020000+02:00;start;receive;termostat_on_464
7777;case_376;Turn On Controller;Thermostat;controller_on;2021-06-17 18:46:43.492000+02:00;;send;controller_on_465
7777;case_376;Power Off;Thermostat;termostat_off;2021-06-17 18:46:52.598000+02:00;notification;receive;termostat_off_466
7777;case_376;Turn Off;Thermostat;controller_off;2021-06-17 18:47:01.503000+02:00;;send;controller_off_467
7878;case_380;Power On;Thermostat;termostat_on;2021-06-17 18:47:16.920000+02:00;start;receive;termostat_on_468
7878;case_380;Power Off;Thermostat;termostat_off;2021-06-17 18:47:23.097000+02:00;notification;receive;termostat_off_469
7878;case_380;Turn Off;Thermostat;controller_off;2021-06-17 18:47:26.615000+02:00;;send;controller_off_470
7878;case_380;Turn On Controller;Thermostat;controller_on;2021-06-17 18:47:29.321000+02:00;;send;controller_on_471
7979;case_384;Power On;Thermostat;termostat_on;2021-06-17 18:47:45.505000+02:00;start;receive;termostat_on_472
7979;case_384;Turn On Controller;Thermostat;controller_on;2021-06-17 18:47:46.346000+02:00;;send;controller_on_473
7979;case_384;Power Off;Thermostat;termostat_off;2021-06-17 18:47:56.343000+02:00;notification;receive;termostat_off_474
7979;case_384;Turn Off;Thermostat;controller_off;2021-06-17 18:48:02.758000+02:00;;send;controller_off_475
8080;case_388;Power On;Thermostat;termostat_on;2021-06-17 18:48:18.808000+02:00;start;receive;termostat_on_476
8080;case_388;Turn On Controller;Thermostat;controller_on;2021-06-17 18:48:25.288000+02:00;;send;controller_on_477
8080;case_388;Power Off;Thermostat;termostat_off;2021-06-17 18:48:34.626000+02:00;notification;receive;termostat_off_478
8080;case_388;Turn Off;Thermostat;controller_off;2021-06-17 18:48:43.704000+02:00;;send;controller_off_479
8181;case_392;Power On;Thermostat;termostat_on;2021-06-17 18:48:50.285000+02:00;start;receive;termostat_on_480
8181;case_392;Turn On Controller;Thermostat;controller_on;2021-06-17 18:48:58.016000+02:00;;send;controller_on_481
8181;case_392;Receive Info;Thermostat;env_info;2021-06-17 18:49:19.956000+02:00;;receive;env_info_482
8181;case_392;Send Temperature;Thermostat;temperature;2021-06-17 18:49:44.509000+02:00;;send;temperature_483
8181;case_392;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:49:44.509000+02:00;;send;temperature_483
8181;case_392;Receive Info;Thermostat;env_info;2021-06-17 18:49:52.083000+02:00;;receive;env_info_482
8181;case_392;Send Temperature;Thermostat;temperature;2021-06-17 18:49:57.626000+02:00;;send;temperature_483
8181;case_392;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:49:57.626000+02:00;;send;temperature_483
8181;case_392;Power Off;Thermostat;termostat_off;2021-06-17 18:50:37.868000+02:00;notification;receive;termostat_off_484
8181;case_392;Receive Info;Thermostat;env_info;2021-06-17 18:50:59.805000+02:00;;receive;env_info_482
8181;case_392;Send Temperature;Thermostat;temperature;2021-06-17 18:51:00.728000+02:00;;send;temperature_483
8181;case_392;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:51:00.728000+02:00;;send;temperature_483
8181;case_392;Turn Off;Thermostat;controller_off;2021-06-17 18:51:07.440000+02:00;;send;controller_off_485
8282;case_396;Power On;Thermostat;termostat_on;2021-06-17 18:51:24.425000+02:00;start;receive;termostat_on_486
8282;case_396;Turn On Controller;Thermostat;controller_on;2021-06-17 18:51:27.857000+02:00;;send;controller_on_487
8282;case_396;Receive Info;Thermostat;env_info;2021-06-17 18:51:49.140000+02:00;;receive;env_info_488
8282;case_396;Send Temperature;Thermostat;temperature;2021-06-17 18:51:51.515000+02:00;;send;temperature_489
8282;case_396;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:51:51.515000+02:00;;send;temperature_489
8282;case_396;Receive Info;Thermostat;env_info;2021-06-17 18:52:18.293000+02:00;;receive;env_info_488
8282;case_396;Send Temperature;Thermostat;temperature;2021-06-17 18:52:31.270000+02:00;;send;temperature_489
8282;case_396;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:52:31.270000+02:00;;send;temperature_489
8282;case_396;Receive Info;Thermostat;env_info;2021-06-17 18:52:51.658000+02:00;;receive;env_info_488
8282;case_396;Send Temperature;Thermostat;temperature;2021-06-17 18:53:04.621000+02:00;;send;temperature_489
8282;case_396;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:53:04.621000+02:00;;send;temperature_489
8282;case_396;Receive Info;Thermostat;env_info;2021-06-17 18:53:18.362000+02:00;;receive;env_info_488
8282;case_396;Send Temperature;Thermostat;temperature;2021-06-17 18:53:20.205000+02:00;;send;temperature_489
8282;case_396;Check Environment Temperature;Thermostat;temperature;2021-06-17 18:53:20.205000+02:00;;send;temperature_489
8282;case_396;Power Off;Thermostat;termostat_off;2021-06-17 18:53:41.365000+02:00;notification;receive;termostat_off_490
8282;case_396;Turn Off;Thermostat;controller_off;2021-06-17 18:53:53.524000+02:00;;send;controller_off_491
8383;case_4;Power On;Thermostat;termostat_on;2021-06-17 16:35:07.429000+02:00;start;receive;termostat_on_4
8383;case_4;Turn On Controller;Thermostat;controller_on;2021-06-17 16:35:08.154000+02:00;;send;controller_on_5
8383;case_4;Receive Info;Thermostat;env_info;2021-06-17 16:35:23.604000+02:00;;receive;env_info_6
8383;case_4;Send Temperature;Thermostat;temperature;2021-06-17 16:35:29.842000+02:00;;send;temperature_7
8383;case_4;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:35:29.842000+02:00;;send;temperature_7
8383;case_4;Power Off;Thermostat;termostat_off;2021-06-17 16:36:13.767000+02:00;notification;receive;termostat_off_8
8383;case_4;Turn Off;Thermostat;controller_off;2021-06-17 16:36:24.369000+02:00;;send;controller_off_9
8484;case_40;Power On;Thermostat;termostat_on;2021-06-17 16:43:51.539000+02:00;start;receive;termostat_on_47
8484;case_40;Turn On Controller;Thermostat;controller_on;2021-06-17 16:43:52.711000+02:00;;send;controller_on_48
8484;case_40;Receive Info;Thermostat;env_info;2021-06-17 16:44:10.933000+02:00;;receive;env_info_49
8484;case_40;Send Temperature;Thermostat;temperature;2021-06-17 16:44:17.506000+02:00;;send;temperature_50
8484;case_40;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:44:17.506000+02:00;;send;temperature_50
8484;case_40;Receive Info;Thermostat;env_info;2021-06-17 16:44:48.042000+02:00;;receive;env_info_49
8484;case_40;Send Temperature;Thermostat;temperature;2021-06-17 16:44:50.296000+02:00;;send;temperature_50
8484;case_40;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:44:50.296000+02:00;;send;temperature_50
8484;case_40;Power Off;Thermostat;termostat_off;2021-06-17 16:46:03.838000+02:00;notification;receive;termostat_off_51
8484;case_40;Turn Off;Thermostat;controller_off;2021-06-17 16:46:08.730000+02:00;;send;controller_off_52
8484;case_40;Receive Info;Thermostat;env_info;2021-06-17 16:46:13.373000+02:00;;receive;env_info_49
8585;case_44;Power On;Thermostat;termostat_on;2021-06-17 16:46:29.580000+02:00;start;receive;termostat_on_53
8585;case_44;Turn On Controller;Thermostat;controller_on;2021-06-17 16:46:32.820000+02:00;;send;controller_on_54
8585;case_44;Power Off;Thermostat;termostat_off;2021-06-17 16:46:38.326000+02:00;notification;receive;termostat_off_55
8585;case_44;Turn Off;Thermostat;controller_off;2021-06-17 16:46:39.041000+02:00;;send;controller_off_56
8686;case_48;Power On;Thermostat;termostat_on;2021-06-17 16:46:59.341000+02:00;start;receive;termostat_on_57
8686;case_48;Turn On Controller;Thermostat;controller_on;2021-06-17 16:47:10.722000+02:00;;send;controller_on_58
8686;case_48;Receive Info;Thermostat;env_info;2021-06-17 16:47:23.707000+02:00;;receive;env_info_59
8686;case_48;Send Temperature;Thermostat;temperature;2021-06-17 16:47:26.085000+02:00;;send;temperature_60
8686;case_48;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:47:26.085000+02:00;;send;temperature_60
8686;case_48;Receive Info;Thermostat;env_info;2021-06-17 16:47:45.113000+02:00;;receive;env_info_59
8686;case_48;Send Temperature;Thermostat;temperature;2021-06-17 16:48:05.849000+02:00;;send;temperature_60
8686;case_48;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:48:05.849000+02:00;;send;temperature_60
8686;case_48;Receive Info;Thermostat;env_info;2021-06-17 16:49:02.451000+02:00;;receive;env_info_59
8686;case_48;Send Temperature;Thermostat;temperature;2021-06-17 16:49:11.442000+02:00;;send;temperature_60
8686;case_48;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:49:11.442000+02:00;;send;temperature_60
8686;case_48;Receive Info;Thermostat;env_info;2021-06-17 16:50:00.075000+02:00;;receive;env_info_59
8686;case_48;Send Temperature;Thermostat;temperature;2021-06-17 16:50:01.538000+02:00;;send;temperature_60
8686;case_48;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:50:01.538000+02:00;;send;temperature_60
8686;case_48;Power Off;Thermostat;termostat_off;2021-06-17 16:50:18.462000+02:00;notification;receive;termostat_off_61
